"page_id","wikitext_length_bytes","template_count","image_count","reference_count","heading_count","internal_link_count","external_link_count","category_count","table_tag_count","paragraph_tag_count","rendered_html_length_bytes","render_expansion_ratio","html_tag_count","avg_response_time","is_slow"
249657,8199,13,0,4,3,27,6,2,0,7,2381,0.29040126844737163,118,18.553333333333335,0
249760,2454,11,0,2,3,17,4,3,1,7,2656,1.082314588427058,230,9.553333333333333,0
249767,15302,23,4,15,5,132,27,3,3,13,16711,1.0920794667363742,1602,87.41333333333333,0
249777,15087,45,0,19,23,91,26,1,0,32,7148,0.4737853781401206,410,28.296666666666667,0
249898,14085,52,0,35,8,99,15,13,3,16,12744,0.9047923322683706,1114,71.61333333333333,0
249900,2806,9,0,1,4,40,2,4,0,10,3138,1.1183178902352102,122,6.07,0
249938,3934,11,0,3,5,31,6,8,2,9,3614,0.9186578546009151,260,21.810000000000002,0
250030,2413,4,0,1,3,5,3,2,0,6,2453,1.0165768752590136,36,4.206666666666667,0
250083,3211,23,0,1,3,32,1,9,0,8,3444,1.0725630644658986,138,6.4,0
250092,2130,13,0,1,3,14,1,3,0,8,2009,0.9431924882629108,70,6.03,0
250096,4190,21,0,4,3,32,6,6,0,7,3220,0.7684964200477327,138,7.57,0
250115,463,1,0,0,2,16,0,2,0,5,845,1.8250539956803455,64,3.9266666666666667,0
250202,551,2,0,0,1,5,1,3,0,6,803,1.4573502722323048,24,6.640000000000001,0
250209,1524,4,0,0,2,18,1,10,0,6,1663,1.0912073490813647,74,4.553333333333333,0
250276,21062,76,0,14,9,167,34,3,4,15,20161,0.9572215364162947,1800,371.40333333333336,1
250285,67915,156,6,193,15,334,213,5,0,34,35784,0.5268939115070308,2156,134.07333333333332,0
250374,2048,7,1,5,1,11,9,1,0,4,1836,0.896484375,68,6.136666666666667,0
250415,1623,12,0,0,2,19,1,3,0,5,1635,1.0073937153419594,84,16.976666666666667,0
250428,10724,20,0,13,7,83,22,12,3,10,12416,1.1577769488996643,1070,43.42666666666666,0
250582,1696,11,0,1,2,20,1,3,0,5,1573,0.9274764150943396,84,5.326666666666667,0
250607,8980,8,1,4,2,64,13,1,1,9,8084,0.9002227171492205,592,28.626666666666665,0
250646,572,1,1,0,0,14,0,1,0,3,807,1.4108391608391608,34,3.433333333333333,0
250710,4629,16,0,10,4,43,5,11,1,8,4081,0.8816158997623676,234,21.286666666666665,0
250775,774,3,1,1,1,5,3,2,0,5,806,1.041343669250646,30,4.3133333333333335,0
250820,8294,31,0,26,6,85,6,4,1,11,9955,1.20026525198939,932,39.736666666666665,0
250987,5303,26,0,4,5,44,10,3,0,7,4212,0.7942673958136903,194,28.28333333333333,0
251080,754,1,0,0,0,11,0,2,0,4,1030,1.3660477453580901,32,3.493333333333333,0
251187,8683,23,0,5,8,93,8,15,0,23,6774,0.7801451111367039,394,24.663333333333334,0
251207,3110,4,1,0,4,52,3,10,0,10,4045,1.3006430868167203,142,8.49,0
251291,4363,11,0,5,2,20,5,1,0,9,1715,0.3930781572312629,98,19.223333333333333,0
251315,1840,6,0,4,1,8,4,4,0,4,1928,1.0478260869565217,54,4.506666666666667,0
251321,18006,29,0,4,7,179,10,9,0,35,8798,0.488614906142397,642,14.47,0
251455,1591,6,1,1,2,14,0,1,0,7,1489,0.9358893777498428,58,4.11,0
251558,9791,34,0,16,8,65,26,9,1,17,7906,0.8074762537023797,368,24.08,0
251616,1698,4,0,2,1,19,3,3,0,5,1599,0.941696113074205,76,5.516666666666667,0
251715,2156,7,1,5,3,11,5,3,0,5,1740,0.8070500927643784,72,16.11,0
251830,516,2,0,0,0,6,0,2,0,5,743,1.439922480620155,22,3.7266666666666666,0
252179,412,2,1,0,0,7,0,1,0,4,550,1.3349514563106797,24,3.9833333333333334,0
252315,2045,4,0,2,2,19,1,1,0,8,1636,0.8,70,5.16,0
252340,35113,105,1,65,13,178,97,12,0,34,18769,0.5345313701478085,900,53.623333333333335,0
252358,40331,63,1,97,9,172,134,1,0,29,19047,0.4722669906523518,980,47.946666666666665,0
252364,2453,3,0,0,4,43,4,9,0,6,3103,1.2649816551161843,178,314.85,1
252369,5768,19,0,11,7,33,14,7,2,9,6037,1.0466366158113731,346,19.03666666666667,0
252398,15468,30,0,22,9,94,39,8,0,21,9089,0.5876002068787174,394,32.23,0
252400,1207,0,0,0,1,20,0,2,0,8,1685,1.396023198011599,48,18.91,0
252454,53520,75,2,49,30,294,99,10,0,75,17768,0.3319880418535127,918,42.00666666666667,0
252524,4412,14,0,2,4,29,2,2,1,8,2501,0.5668631006346329,142,8.63,0
252849,69555,103,0,166,5,279,190,2,4,5,67213,0.9663288045431673,4822,417.7866666666667,1
252850,744,2,0,0,1,7,0,2,0,5,944,1.2688172043010753,28,3.9466666666666668,0
252851,19001,29,1,28,3,96,59,3,0,17,10165,0.5349718435871796,548,28.91,0
252999,15910,4,0,0,3,451,1,2,1,4,21520,1.3526084223758643,2150,522.61,1
253005,2181,9,0,2,1,18,2,6,0,6,1976,0.9060064190738194,76,14.316666666666666,0
253031,52785,349,70,0,18,605,0,9,32,44,53879,1.0207255849199584,6326,560.5633333333333,1
253085,2090,5,0,2,1,17,3,3,0,4,1390,0.6650717703349283,68,7.8066666666666675,0
253096,31215,81,7,38,15,209,81,4,4,33,17462,0.5594105398045811,1158,66.31333333333333,0
253130,2297,5,1,2,3,16,4,1,0,7,2516,1.0953417501088376,86,6.65,0
253194,15987,18,1,22,16,114,25,2,0,28,8289,0.51848376806155,448,363.5133333333333,1
253218,1570,6,0,1,1,15,1,3,0,5,1110,0.7070063694267515,54,10.03,0
253220,480,2,0,1,1,10,0,2,0,4,706,1.4708333333333334,34,10.313333333333333,0
253231,4378,5,0,0,5,50,6,1,0,8,4075,0.9307903152124257,172,7.32,0
253283,2415,3,0,0,1,27,11,1,0,4,3142,1.3010351966873706,162,7.196666666666666,0
253304,1870,8,0,1,2,15,8,3,0,8,2078,1.1112299465240643,94,6.1433333333333335,0
253434,36761,20,0,11,24,187,33,3,0,60,12831,0.34903838306901336,708,23.316666666666666,0
253555,595,3,0,0,0,5,0,1,0,7,779,1.3092436974789916,22,3.6733333333333333,0
253565,3208,12,2,0,1,47,2,5,0,6,2734,0.8522443890274314,158,7.083333333333334,0
253661,5176,21,1,1,2,55,3,6,0,10,4166,0.8048686244204019,220,16.669999999999998,0
253768,5559,12,0,0,3,86,0,15,1,5,8786,1.5805000899442345,802,36.20333333333333,0
253795,19277,49,0,36,7,77,64,17,0,23,11830,0.6136847019764486,588,58.46333333333334,0
253799,1846,7,0,0,1,34,5,11,0,4,2313,1.2529794149512459,114,7.75,0
253866,24419,32,0,33,4,92,36,3,2,4,11953,0.4894958843523486,782,62.709999999999994,0
253881,2771,7,0,10,1,26,7,2,0,6,2616,0.9440635149765427,118,6.483333333333333,0
254276,13501,23,0,28,3,187,59,1,0,13,13258,0.9820013332345752,886,39.266666666666666,0
254347,2235,9,0,1,2,45,2,2,0,7,2501,1.1190156599552572,166,20.35333333333333,0
254348,12738,29,0,7,7,107,12,46,1,13,10903,0.8559428481708274,730,31.61,0
254415,3119,5,0,7,2,17,5,1,0,7,3070,0.9842898364860532,106,6.113333333333333,0
254418,15148,26,0,31,12,104,53,7,0,26,8765,0.5786242408238711,456,30.049999999999997,0
254441,4284,5,0,8,4,30,3,4,0,10,3487,0.8139589169000934,156,7.466666666666667,0
254552,2064,5,1,4,2,27,2,8,0,8,2547,1.2340116279069768,96,5.633333333333333,0
254562,5499,8,1,0,18,10,0,5,0,17,3826,0.695762865975632,202,18.74666666666667,0
254574,1267,3,0,0,9,5,0,3,0,9,1406,1.1097079715864246,78,5.016666666666667,0
254585,1278,2,0,0,4,5,0,3,0,7,1061,0.8302034428794992,62,5.3100000000000005,0
254591,1252,3,1,0,0,18,0,3,0,3,1637,1.3075079872204474,50,3.9066666666666667,0
254600,1846,8,0,1,1,17,1,9,0,6,1787,0.9680390032502708,68,4.6000000000000005,0
254609,1291,7,0,3,1,11,4,5,0,4,1081,0.8373353989155693,58,4.6499999999999995,0
254731,1082,4,0,0,2,8,0,3,0,8,917,0.8475046210720887,48,3.9366666666666665,0
254767,654,4,3,0,0,9,0,2,0,5,777,1.188073394495413,32,3.76,0
254927,6395,14,0,5,7,60,14,15,1,13,6574,1.0279906176700548,426,12.43,0
254967,17215,43,0,18,5,146,37,8,1,16,16473,0.9568980540226547,1358,67.33666666666667,0
255016,34613,188,3,3,6,673,0,2,4,13,35680,1.0308265680524658,3218,624.4866666666667,1
255033,30068,144,40,12,3,244,15,3,1,4,23261,0.7736131435413064,2160,173.59333333333333,0
255034,13150,101,0,0,6,268,0,1,4,6,15775,1.1996197718631179,1586,93.73666666666666,0
255062,18958,105,0,24,10,131,22,3,2,17,14856,0.783626964869712,1140,68.38666666666667,0
255063,16091,100,0,33,5,60,30,3,1,18,11935,0.7417189733391337,978,94.64333333333333,0
255075,26969,131,0,49,7,105,74,2,1,18,18911,0.7012125032444658,1330,98.90333333333334,0
255098,1882,5,0,2,2,17,3,2,0,6,1526,0.8108395324123273,78,7.263333333333334,0
255145,1921,2,0,2,2,12,1,1,0,8,2242,1.1671004685059865,58,6.37,0
255150,714,3,0,0,1,8,0,0,0,5,748,1.0476190476190477,46,5.966666666666667,0
255155,1920,9,0,0,1,16,13,3,0,3,2016,1.05,94,6.553333333333333,0
255200,3144,6,0,5,3,25,12,2,0,9,3434,1.0922391857506362,114,9.263333333333334,0
255203,14545,59,1,23,4,90,53,9,1,9,11858,0.8152629769680303,812,401.8366666666667,1
255212,17111,43,2,46,4,98,50,7,1,8,13268,0.7754076325170942,866,64.41,0
255293,531,1,0,0,0,7,0,1,0,3,722,1.35969868173258,24,6.2,0
255324,2809,11,0,6,3,21,11,1,0,7,2539,0.9038803844784621,140,8.243333333333334,0
255359,1337,4,2,2,2,10,2,1,0,5,1348,1.0082273747195214,46,5.466666666666667,0
255394,2455,6,0,4,1,36,2,4,0,4,2060,0.8391038696537678,124,12.293333333333333,0
255401,2441,7,0,2,1,18,4,1,0,9,2078,0.8512904547316673,84,5.486666666666666,0
255421,44158,96,0,114,11,216,180,8,0,21,25146,0.5694551383667739,1316,70.6,0
255689,4336,5,1,0,5,82,0,2,0,16,3876,0.8939114391143912,200,19.533333333333335,0
255691,5248,14,0,8,6,32,12,7,3,5,5229,0.9963795731707317,344,13.146666666666667,0
255724,1389,5,1,3,1,11,6,5,0,6,1311,0.9438444924406048,56,4.656666666666667,0
255870,17957,120,2,2,11,140,1,5,4,16,15912,0.886116834660578,1834,91.88,0
255887,27816,56,0,48,13,189,34,9,9,8,24469,0.8796735691688237,2528,132.93666666666667,0
255908,1634,5,3,2,1,19,1,1,0,8,1954,1.1958384332925336,66,5.316666666666666,0
255943,3508,8,0,6,1,12,17,3,0,4,4213,1.2009692132269099,98,6.576666666666666,0
255987,15890,27,2,22,14,77,67,4,0,60,11918,0.7500314663310258,714,26.14,0
255996,276,1,0,0,0,2,0,1,0,3,348,1.2608695652173914,12,3.55,0
256054,12847,100,0,0,5,261,0,1,4,8,15785,1.2286915233128357,1330,63.446666666666665,0
256055,21363,136,0,37,6,94,47,3,1,16,15240,0.7133829518326078,1202,421.93,1
256170,950,2,1,0,5,7,0,3,0,7,1343,1.4136842105263159,78,5.473333333333334,0
256183,4762,6,7,3,2,54,6,4,0,12,3987,0.8372532549349013,174,7.473333333333333,0
256260,18656,129,6,9,13,172,20,3,1,29,13022,0.6980060034305318,1090,54.29666666666667,0
256334,9414,15,3,12,6,104,15,1,0,20,5860,0.6224771616741024,324,10.82,0
256408,2708,5,3,1,6,27,2,4,0,10,3188,1.1772525849335302,100,5.043333333333333,0
256440,17648,74,2,21,9,104,33,1,1,22,11423,0.6472688123300091,858,85.75666666666666,0
256493,2752,1,2,2,2,28,0,2,0,8,2833,1.0294331395348837,92,5.096666666666667,0
256543,873,3,1,1,1,10,0,2,0,6,1118,1.2806414662084764,40,4.183333333333334,0
256551,2754,7,0,2,1,35,4,14,0,8,3089,1.1216412490922294,102,5.176666666666667,0
256604,15380,7,1,2,39,151,5,3,0,48,8591,0.5585825747724318,530,19.586666666666666,0
256643,13386,14,1,2,8,85,8,17,0,15,6788,0.5070969669804273,352,9.34,0
256655,4297,11,0,5,2,38,13,5,0,5,3614,0.8410518966720968,140,16.293333333333333,0
256658,18177,52,1,31,8,99,48,3,1,21,9856,0.5422236892776586,578,35.02666666666667,0
256708,893,3,0,0,0,16,0,2,0,4,799,0.8947368421052632,46,3.9866666666666664,0
256720,3107,7,1,9,1,30,4,12,0,8,3447,1.1094303186353396,108,5.933333333333333,0
256765,29256,585,78,0,1,423,0,3,2,7,35497,1.2133237626469784,3980,198.09333333333333,0
256773,14329,21,1,26,4,60,23,9,0,14,6730,0.46967687905645894,284,24.17,0
256817,9304,76,6,3,2,84,9,3,1,7,9349,1.0048366294067068,728,35.37,0
256895,21521,185,25,1,3,144,2,1,1,6,17141,0.796477858835556,1602,395.9166666666667,1
256929,957,4,0,2,1,13,0,2,0,5,847,0.8850574712643678,56,9.51,0
256951,7332,34,0,1,6,40,6,2,0,15,4465,0.6089743589743589,230,25.25,0
256957,5078,20,0,0,6,59,2,9,0,11,4748,0.9350137849547066,242,8.446666666666665,0
256961,1235,4,0,0,0,21,0,2,0,4,1205,0.9757085020242915,68,5.1899999999999995,0
256965,4168,18,0,0,5,36,3,2,0,8,2983,0.7156909788867563,156,7.786666666666666,0
256978,1307,4,0,0,2,24,0,2,0,6,1418,1.0849273144605969,76,11.35,0
257010,23109,66,9,21,11,137,30,2,0,55,9431,0.4081093946081613,548,16.25,0
257026,166265,333,30,360,44,672,673,6,3,132,82341,0.4952395272606983,4146,285.31333333333333,1
257052,16511,61,10,12,8,148,22,4,0,24,10158,0.6152262128278118,598,18.096666666666668,0
257077,2076,5,0,1,3,33,1,2,0,9,2261,1.0891136801541426,104,17.28333333333333,0
257081,3158,4,0,8,3,20,6,2,1,8,3329,1.0541481950601648,172,8.036666666666667,0
257092,2235,9,0,0,3,21,1,2,0,9,2125,0.9507829977628636,82,5.196666666666666,0
257117,34315,20,4,32,16,325,22,1,1,43,12056,0.35133323619408424,940,50.70333333333333,0
257118,3933,19,0,0,4,39,3,2,0,9,3350,0.851767098906687,164,7.716666666666667,0
257157,2132,9,0,1,1,31,0,7,0,4,1401,0.6571294559099438,92,6.116666666666666,0
257221,12564,25,4,15,8,124,18,4,0,27,7906,0.6292581980261064,412,22.580000000000002,0
257287,4736,15,0,3,4,53,3,9,0,15,5159,1.0893158783783783,288,8.946666666666667,0
257335,24053,66,3,31,8,154,41,3,1,26,14894,0.6192158982247536,1230,67.02,0
257389,308,1,0,0,0,6,0,1,0,4,433,1.405844155844156,24,4.3533333333333335,0
257418,2689,6,0,2,4,25,10,7,0,6,2415,0.8981033841576794,118,15.77,0
257430,22253,105,0,40,5,81,94,9,0,13,16399,0.7369343459308857,788,36.67333333333333,0
257447,30904,82,1,69,10,87,124,5,1,25,19320,0.6251617913538701,1386,407.71999999999997,1
257452,4704,6,0,0,4,66,0,10,1,5,7865,1.6719812925170068,702,35.233333333333334,0
257514,631,1,0,0,0,7,0,3,0,4,833,1.3201267828843106,22,3.3033333333333332,0
257564,62074,654,0,6,10,587,6,3,6,17,62086,1.0001933176531237,6822,450.56666666666666,1
257595,15198,20,3,27,8,78,23,5,0,24,6590,0.43360968548493223,342,13.123333333333333,0
257747,17041,5,3,1,11,56,2,2,1,16,6413,0.37632768030045183,522,53.06333333333333,0
257827,707,2,1,0,2,11,1,3,0,6,1012,1.4314002828854313,40,4.043333333333333,0
257910,157369,946,0,13,13,1836,10,2,9,21,160828,1.0219801866949654,18448,1540.2,1
257927,5266,9,1,7,7,37,13,3,0,11,4117,0.7818078237751614,148,21.39333333333333,0
257938,1793,3,0,2,3,31,2,1,0,6,2166,1.2080312325711098,110,6.25,0
257940,1307,5,0,2,2,26,0,1,0,6,1544,1.1813312930374904,90,4.84,0
257960,3838,11,0,3,3,35,7,3,0,9,3968,1.0338718082334548,170,6.793333333333333,0
257976,1986,6,0,1,3,13,6,2,0,7,1733,0.8726082578046325,90,5.22,0
257984,117707,800,0,7,12,1262,1,2,8,20,113411,0.9635025954276296,12696,977.5966666666667,1
258008,1374,2,0,0,2,32,1,8,0,6,2343,1.705240174672489,108,5.223333333333334,0
258018,1564,3,0,0,2,18,1,4,0,5,1706,1.0907928388746804,100,5.376666666666667,0
258040,288,1,0,0,0,4,0,3,0,3,420,1.4583333333333333,18,4.01,0
258052,25877,111,0,52,13,90,65,5,10,17,15640,0.6043977277118677,1038,64.14,0
258060,2332,6,1,2,3,28,2,1,0,8,2513,1.0776157804459692,90,5.1033333333333335,0
258087,1301,0,1,0,6,29,0,2,0,8,1924,1.4788624135280553,86,18.02,0
258093,288,2,0,0,2,3,0,1,0,5,420,1.4583333333333333,22,3.2533333333333334,0
258138,1657,11,0,1,2,16,0,2,0,5,1158,0.6988533494266748,80,5.203333333333333,0
258148,795,1,1,0,1,15,0,1,0,5,1124,1.4138364779874213,48,4.226666666666667,0
258161,25055,27,2,48,9,198,25,2,0,36,10547,0.4209539014168829,700,23.536666666666665,0
258186,17969,82,0,33,10,74,48,2,4,21,12370,0.6884078134565085,764,43.82,0
258205,1135,1,1,0,1,21,0,1,0,8,1496,1.3180616740088105,60,17.85333333333333,0
258212,35455,112,0,110,15,76,86,2,16,24,26378,0.7439853335213651,2588,175.91333333333333,0
258214,797,1,1,0,1,16,0,2,0,4,1210,1.5181932245922207,56,4.066666666666666,0
258258,27321,70,0,90,9,89,81,2,3,18,16264,0.5952929980601003,1130,459.49333333333334,1
258272,2260,1,1,0,1,32,0,1,0,10,2777,1.2287610619469027,90,4.753333333333333,0
258282,2244,6,0,1,2,26,0,2,0,10,2435,1.0851158645276293,96,5.59,0
258363,254,1,0,0,0,4,0,0,0,3,414,1.6299212598425197,28,3.6466666666666665,0
258364,4629,3,0,0,3,117,3,5,1,4,9394,2.0293799956794123,818,28.88,0
258402,18838,49,0,53,11,81,51,2,4,18,12384,0.6573946278798174,966,62.13666666666666,0
258406,2699,10,0,6,2,24,2,3,0,5,2460,0.9114486846980363,128,6.95,0
258410,17571,51,0,46,8,92,34,3,3,19,11908,0.677707586363895,944,61.18333333333334,0
258429,1078,7,0,1,1,12,0,1,0,5,852,0.7903525046382189,52,18.796666666666667,0
258441,23893,29,0,51,9,105,42,2,0,27,11020,0.4612229523291341,538,34.596666666666664,0
258451,97545,287,0,3,5,1140,2,2,3,12,95385,0.9778563739812395,12032,1067.0,1
258512,23016,2,0,0,4,574,0,2,3,4,31847,1.3836896072297533,3434,141.0,0
258519,20725,42,1,36,11,82,77,4,0,21,12442,0.6003377563329313,534,33.25666666666667,0
258520,766,1,0,0,2,10,0,1,0,5,1104,1.441253263707572,52,4.3100000000000005,0
258528,1801,5,0,0,0,26,0,4,0,5,1449,0.8045530260966129,72,5.863333333333333,0
258561,2216,12,0,1,3,28,4,8,1,6,2568,1.1588447653429603,160,14.79,0
258579,5270,9,1,0,2,35,4,9,0,10,3585,0.6802656546489564,118,5.933333333333334,0
258584,6520,20,0,11,2,36,22,4,0,9,5460,0.8374233128834356,204,8.963333333333333,0
258603,2775,8,0,0,2,37,3,5,0,6,4008,1.4443243243243242,230,6.463333333333334,0
258613,1324,5,1,1,2,12,7,1,0,8,1542,1.1646525679758308,62,10.9,0
258624,15562,41,2,28,10,99,8,4,0,25,6556,0.4212826114895258,454,15.006666666666666,0
258638,4788,16,0,0,7,29,5,2,0,12,3875,0.8093149540517962,164,18.35,0
258651,4429,7,2,3,2,47,6,12,0,8,4501,1.016256491307293,190,6.873333333333333,0
258665,922,3,0,0,0,13,0,2,0,6,889,0.9642082429501084,42,3.9633333333333334,0
258760,3352,14,0,2,2,26,6,1,0,8,2492,0.7434367541766109,132,6.196666666666666,0
258804,25646,162,4,17,16,475,24,1,6,21,28598,1.115105669500117,2642,417.63666666666666,1
258850,26159,88,0,35,4,154,97,5,2,5,21057,0.804961963377805,1298,102.81333333333333,0
258855,5895,19,0,13,4,43,21,4,1,7,5059,0.8581849024597116,246,28.106666666666666,0
258884,1119,4,0,2,1,13,2,3,0,6,1531,1.3681858802502234,50,5.0600000000000005,0
258931,770,2,0,0,1,20,0,2,0,5,1116,1.4493506493506494,56,5.22,0
258936,906,4,1,1,2,17,1,2,0,7,1234,1.3620309050772628,66,5.63,0
258948,19438,154,4,0,8,392,5,1,5,16,22964,1.1813972630929108,2004,120.90333333333334,0
258966,7440,42,0,3,7,96,7,1,4,11,7636,1.0263440860215054,536,44.06666666666666,0
258970,660,1,0,0,1,13,0,2,0,5,1033,1.5651515151515152,42,17.843333333333334,0
258971,5351,12,1,7,6,58,19,5,0,12,5571,1.0411138105027098,244,13.503333333333334,0
258996,16159,22,0,4,7,135,39,9,4,9,21784,1.3481032242094189,1052,91.52333333333334,0
259001,1919,16,0,0,3,23,3,7,0,6,2105,1.0969254820218863,124,13.463333333333333,0
259006,2083,4,0,0,0,26,4,6,0,7,2830,1.3586173787806048,92,18.976666666666667,0
259074,7885,12,0,18,3,87,5,4,0,13,8594,1.0899175649968293,572,14.893333333333333,0
259084,1970,5,0,5,1,19,1,1,0,7,2228,1.1309644670050762,82,15.52,0
259105,1049,6,0,3,1,5,1,2,0,4,668,0.6367969494756911,52,4.5200000000000005,0
259119,108815,1349,1,124,11,473,182,2,5,12,78996,0.7259660892340211,8052,909.18,1
259122,930,2,1,1,1,14,0,2,0,6,1207,1.2978494623655914,44,4.636666666666667,0
259156,1412,8,0,2,2,11,5,1,0,8,1426,1.0099150141643058,62,17.346666666666668,0
259169,1596,3,2,0,1,20,0,2,0,5,1818,1.1390977443609023,72,5.016666666666667,0
259263,24905,52,0,66,6,101,116,2,1,18,13374,0.5370006022886971,700,34.013333333333335,0
259286,1858,10,0,0,2,21,1,6,0,4,1944,1.046286329386437,94,5.666666666666667,0
259296,18188,4,0,1,6,430,8,1,3,7,22378,1.2303716736309656,2178,389.1766666666667,1
259328,2354,6,1,2,1,22,6,9,0,4,2855,1.2128292268479184,82,5.066666666666666,0
259339,13885,26,3,14,8,41,42,3,1,22,7732,0.5568599207778178,372,25.416666666666664,0
259392,2092,6,1,1,2,20,2,4,0,8,1938,0.9263862332695985,80,4.846666666666667,0
259424,15341,33,0,23,4,112,39,18,0,11,9414,0.613649696890685,486,14.6,0
259446,2326,0,0,0,1,24,0,1,0,5,2886,1.2407566638005159,94,15.653333333333332,0
259475,1526,4,0,0,1,19,2,7,0,5,1640,1.0747051114023591,64,5.303333333333334,0
259509,8950,37,1,3,3,66,4,7,1,5,13131,1.4671508379888267,1400,59.74333333333334,0
259616,5743,20,2,4,5,39,16,1,1,13,5904,1.028034128504266,318,10.95,0
259668,3256,3,0,3,4,47,2,1,0,10,3249,0.9978501228501229,138,5.673333333333333,0
259692,1909,6,0,1,1,31,1,12,0,5,2346,1.2289156626506024,80,4.66,0
259715,157736,521,0,0,4,1832,0,4,3,8,180671,1.1454011766495917,23588,1910.4733333333331,1
259734,1539,6,0,0,2,4,14,1,0,6,2162,1.4048083170890189,74,5.26,0
259767,1531,6,1,0,1,17,2,3,0,6,1552,1.0137165251469629,74,5.183333333333334,0
259781,1162,3,0,1,1,14,1,9,0,4,1726,1.4853700516351118,52,4.323333333333333,0
259789,3207,11,0,2,3,32,2,8,0,11,3422,1.0670408481446836,136,6.823333333333333,0
259792,4764,4,3,1,6,48,5,1,0,18,3700,0.7766582703610412,136,6.38,0
259801,7069,12,0,4,3,72,14,5,1,5,7187,1.0166926014995048,442,13.459999999999999,0
259805,2110,5,0,2,2,19,4,1,0,8,2194,1.0398104265402843,100,5.613333333333333,0
259827,43952,68,0,75,7,225,125,2,5,7,28111,0.6395840917364397,2200,166.34333333333333,0
259844,37123,42,0,100,15,166,55,2,10,9,30405,0.8190340220348571,3410,228.71333333333334,1
259864,1208,4,0,0,1,5,6,2,0,5,1394,1.153973509933775,48,4.843333333333334,0
259930,40222,91,0,0,1,456,0,2,1,4,37307,0.9275272239073145,4382,519.9,1
259949,2468,9,0,2,3,34,2,10,0,8,2700,1.0940032414910859,112,6.193333333333333,0
259955,789,3,1,0,1,12,1,5,0,5,1165,1.476552598225602,42,4.1866666666666665,0
259977,974,5,0,0,1,5,7,1,0,5,1025,1.0523613963039014,48,5.293333333333333,0
259982,1736,8,0,3,2,15,12,2,0,6,1642,0.945852534562212,92,5.773333333333333,0
259989,1396,4,0,0,2,14,4,3,0,6,1254,0.8982808022922636,62,4.513333333333334,0
260087,54384,128,8,210,5,272,199,8,0,13,36158,0.6648646660782583,2380,115.81,0
260098,6055,5,0,0,2,81,0,17,1,4,10102,1.668373245251858,990,61.440000000000005,0
260100,22973,65,4,61,14,114,44,8,1,29,11666,0.507813520219388,654,37.99333333333333,0
260102,4459,16,0,7,3,35,13,7,0,7,4456,0.9993272034088361,226,8.506666666666666,0
260113,2925,9,0,2,3,31,9,13,0,7,3351,1.1456410256410257,150,17.673333333333332,0
260136,6036,7,0,0,3,78,0,4,0,7,6767,1.1211066931742877,504,12.193333333333333,0
260139,800,3,0,0,1,14,0,3,0,4,1191,1.48875,56,3.83,0
260141,1778,3,0,1,2,27,0,1,0,8,2117,1.1906636670416197,72,4.1466666666666665,0
260148,18472,10,0,0,6,213,6,3,2,8,17430,0.9435902988306626,1734,59.93,0
260170,23352,28,0,3,9,294,7,5,6,13,27028,1.157416923603974,2976,162.94333333333333,0
260189,18293,5,0,1,6,165,7,3,1,9,12959,0.7084130541737277,1500,422.16999999999996,1
260205,8954,30,0,2,5,83,4,5,2,9,9863,1.101518874246147,932,66.17999999999999,0
260226,15875,10,0,0,7,175,1,7,4,11,18532,1.1673700787401575,2038,108.22666666666667,0
260248,20320,33,0,1,7,252,7,8,4,12,22475,1.1060531496062993,2432,170.14,0
260252,17808,29,0,3,9,173,6,6,6,16,19622,1.1018643306379154,2108,163.77666666666667,0
260259,1624,3,0,0,3,18,0,2,0,10,2096,1.29064039408867,62,4.1866666666666665,0
260275,1794,0,1,0,6,33,0,2,0,8,2477,1.3807134894091415,96,4.223333333333334,0
260301,48758,228,60,55,3,377,50,3,1,5,34904,0.7158620123877107,3186,497.1633333333333,1
260303,22196,67,0,49,20,18,59,4,7,22,16615,0.7485582987925753,1546,94.26333333333334,0
260331,227,2,0,0,0,4,0,2,0,2,397,1.748898678414097,18,3.4966666666666666,0
260336,16978,39,0,7,14,20,22,6,9,27,9143,0.5385204382141595,744,56.24666666666666,0
260360,15276,44,0,30,5,60,63,6,0,12,11319,0.7409662215239592,556,37.74,0
260376,18302,33,0,4,5,241,9,5,2,13,19741,1.0786252868538957,2080,107.25,0
260381,13245,21,0,0,7,143,2,8,4,11,15426,1.164665911664779,1632,96.87666666666667,0
260395,20278,77,0,2,7,205,10,6,4,12,22429,1.1060755498569879,2466,154.57,0
260411,17901,31,0,3,7,214,12,7,4,11,19680,1.0993799229093346,2006,445.3033333333333,1
260416,668,2,1,0,0,8,0,1,0,4,797,1.1931137724550898,28,4.226666666666667,0
260418,16293,21,0,1,8,197,2,5,4,11,18017,1.1058123120358436,1924,123.11666666666667,0
260424,3173,2,0,2,1,38,1,2,0,8,3134,0.9877087929404349,100,5.293333333333333,0
260462,16798,24,0,1,8,191,5,7,5,12,19671,1.1710322657459222,2054,103.04,0
260464,14462,10,0,3,8,102,16,1,0,34,13008,0.8994606555109943,936,35.156666666666666,0
260522,1176,2,2,0,4,18,0,2,0,7,1593,1.3545918367346939,62,16.19,0
260524,2147,1,1,0,5,37,0,2,0,9,2864,1.3339543549138333,106,4.943333333333333,0
260525,13532,45,0,16,4,211,15,2,2,6,15502,1.145580845403488,1384,70.10666666666667,0
260527,1653,1,1,0,4,23,0,2,0,7,2256,1.3647912885662432,92,7.173333333333333,0
