page_id,is_slow,routing_mode,response_time_ms,status_code,success,error
1037235,0,round_robin,254.60,200,true,
1058388,0,round_robin,18.46,200,true,
29192,0,round_robin,245.32,200,true,
409746,0,round_robin,85.70,200,true,
737308,0,round_robin,96.08,200,true,
838555,0,round_robin,13.96,200,true,
718058,0,round_robin,59.89,200,true,
56416,1,round_robin,26.33,200,true,
849527,0,round_robin,9.77,200,true,
116892,0,round_robin,51.53,200,true,
256895,1,round_robin,152.21,200,true,
425426,0,round_robin,10.02,200,true,
658933,0,round_robin,11.88,200,true,
381746,0,round_robin,11.26,200,true,
746973,0,round_robin,12.22,200,true,
874093,0,round_robin,13.66,200,true,
115977,1,round_robin,69.56,200,true,
844009,0,round_robin,34.98,200,true,
40474,1,round_robin,119.76,200,true,
1134156,0,round_robin,13.11,200,true,
894291,0,round_robin,12.38,200,true,
838640,0,round_robin,14.11,200,true,
173042,0,round_robin,16.13,200,true,
1117741,0,round_robin,8.96,200,true,
893708,0,round_robin,11.24,200,true,
869506,0,round_robin,21.15,200,true,
185,0,round_robin,40.76,200,true,
1145452,0,round_robin,10.49,200,true,
109066,0,round_robin,10.11,200,true,
204169,1,round_robin,54.34,200,true,
1230987,0,round_robin,11.05,200,true,
1090275,0,round_robin,16.42,200,true,
1163370,0,round_robin,10.85,200,true,
567830,0,round_robin,15.66,200,true,
1093250,0,round_robin,9.47,200,true,
421254,0,round_robin,12.19,200,true,
713244,0,round_robin,10.73,200,true,
700073,0,round_robin,56.75,200,true,
727598,0,round_robin,21.60,200,true,
926948,0,round_robin,9.37,200,true,
118592,0,round_robin,9.59,200,true,
9181,1,round_robin,33.00,200,true,
952980,0,round_robin,14.06,200,true,
42695,0,round_robin,7.82,200,true,
214837,0,round_robin,13.80,200,true,
193281,0,round_robin,9.28,200,true,
970249,0,round_robin,8.21,200,true,
889406,0,round_robin,37.86,200,true,
594961,0,round_robin,12.51,200,true,
567618,0,round_robin,18.58,200,true,
915476,1,round_robin,209.73,200,true,
356343,0,round_robin,169.56,200,true,
243847,0,round_robin,25.88,200,true,
154774,0,round_robin,9.47,200,true,
67580,0,round_robin,12.06,200,true,
798739,0,round_robin,47.62,200,true,
983321,0,round_robin,9.70,200,true,
1077034,0,round_robin,15.78,200,true,
8042,0,round_robin,167.56,200,true,
73209,1,round_robin,95.02,200,true,
756843,0,round_robin,79.05,200,true,
171309,0,round_robin,14.29,200,true,
30423,0,round_robin,17.41,200,true,
1125044,0,round_robin,67.96,200,true,
853705,0,round_robin,56.99,200,true,
87786,0,round_robin,16.72,200,true,
1242334,0,round_robin,10.11,200,true,
1200386,0,round_robin,127.72,200,true,
237016,0,round_robin,75.61,200,true,
601311,0,round_robin,19.96,200,true,
1197442,0,round_robin,11.37,200,true,
219976,1,round_robin,194.70,200,true,
919092,0,round_robin,10.48,200,true,
293572,1,round_robin,10.58,200,true,
763965,0,round_robin,97.58,200,true,
357656,0,round_robin,160.09,200,true,
85108,0,round_robin,10.98,200,true,
1253792,0,round_robin,10.98,200,true,
1064723,0,round_robin,31.76,200,true,
109635,0,round_robin,7.64,200,true,
685163,0,round_robin,11.17,200,true,
480271,0,round_robin,9.00,200,true,
1155672,1,round_robin,483.66,200,true,
584325,0,round_robin,414.93,200,true,
12749,0,round_robin,354.85,200,true,
499932,0,round_robin,324.09,200,true,
336676,0,round_robin,18.36,200,true,
512223,0,round_robin,18.99,200,true,
897580,0,round_robin,18.88,200,true,
978326,0,round_robin,13.73,200,true,
691977,0,round_robin,18.60,200,true,
1075868,0,round_robin,38.56,200,true,
985745,0,round_robin,56.32,200,true,
1031485,0,round_robin,14.12,200,true,
120150,0,round_robin,12.85,200,true,
37369,1,round_robin,151.03,200,true,
1238675,0,round_robin,14.56,200,true,
816239,0,round_robin,29.21,200,true,
465854,0,round_robin,102.94,200,true,
125812,0,round_robin,184.83,200,true,
90255,0,round_robin,33.83,200,true,
878793,0,round_robin,15.37,200,true,
656316,0,round_robin,17.84,200,true,
565624,0,round_robin,13.30,200,true,
587313,0,round_robin,10.27,200,true,
297598,1,round_robin,244.53,200,true,
2115,0,round_robin,135.59,200,true,
1135440,0,round_robin,9.25,200,true,
86062,0,round_robin,112.61,200,true,
833496,0,round_robin,33.56,200,true,
681224,0,round_robin,87.05,200,true,
930385,0,round_robin,14.47,200,true,
545967,0,round_robin,20.79,200,true,
9959,1,round_robin,198.40,200,true,
658840,1,round_robin,122.92,200,true,
906615,0,round_robin,182.35,200,true,
131565,0,round_robin,15.82,200,true,
358450,1,round_robin,206.54,200,true,
747866,0,round_robin,92.89,200,true,
301926,0,round_robin,31.00,200,true,
1114054,1,round_robin,298.13,200,true,
7583,0,round_robin,36.57,200,true,
1020614,0,round_robin,224.27,200,true,
15211,1,round_robin,370.80,200,true,
746543,0,round_robin,477.35,200,true,
721060,0,round_robin,13.72,200,true,
52452,0,round_robin,19.49,200,true,
869673,0,round_robin,16.30,200,true,
861116,0,round_robin,12.65,200,true,
912104,1,round_robin,421.06,200,true,
803508,0,round_robin,14.78,200,true,
1103150,0,round_robin,11.41,200,true,
619839,0,round_robin,18.11,200,true,
31843,0,round_robin,438.29,200,true,
268625,0,round_robin,161.61,200,true,
1262880,1,round_robin,349.32,200,true,
1245025,0,round_robin,153.43,200,true,
1028983,0,round_robin,18.75,200,true,
121031,0,round_robin,42.32,200,true,
183954,0,round_robin,25.18,200,true,
408514,0,round_robin,12.75,200,true,
258804,1,round_robin,191.10,200,true,
881753,1,round_robin,36.88,200,true,
1230547,1,round_robin,246.57,200,true,
3905,0,round_robin,11.82,200,true,
829619,0,round_robin,235.45,200,true,
10059,1,round_robin,192.59,200,true,
696829,0,round_robin,62.71,200,true,
421440,0,round_robin,16.00,200,true,
594563,0,round_robin,80.77,200,true,
1197791,1,round_robin,299.64,200,true,
946577,0,round_robin,344.28,200,true,
961478,0,round_robin,10.82,200,true,
48213,0,round_robin,12.87,200,true,
459230,1,round_robin,339.49,200,true,
15977,0,round_robin,250.60,200,true,
134299,1,round_robin,191.89,200,true,
255996,0,round_robin,103.59,200,true,
134763,0,round_robin,39.71,200,true,
127148,1,round_robin,84.91,200,true,
141652,0,round_robin,366.39,200,true,
1155230,1,round_robin,501.49,200,true,
1051058,0,round_robin,12.99,200,true,
1014859,1,round_robin,202.14,200,true,
332374,1,round_robin,175.11,200,true,
657896,0,round_robin,43.70,200,true,
450662,0,round_robin,12.80,200,true,
963348,0,round_robin,12.17,200,true,
1108567,1,round_robin,154.83,200,true,
180340,0,round_robin,19.61,200,true,
448323,0,round_robin,54.56,200,true,
425925,0,round_robin,49.50,200,true,
387211,0,round_robin,53.58,200,true,
1082024,0,round_robin,8.53,200,true,
866768,0,round_robin,39.47,200,true,
1132263,0,round_robin,9.23,200,true,
476259,0,round_robin,11.91,200,true,
694751,0,round_robin,39.26,200,true,
499406,0,round_robin,585.73,200,true,
805218,1,round_robin,689.84,200,true,
841365,0,round_robin,720.10,200,true,
382919,0,round_robin,12.64,200,true,
1086044,0,round_robin,13.56,200,true,
1104351,0,round_robin,28.20,200,true,
247927,0,round_robin,13.06,200,true,
1221163,0,round_robin,15.54,200,true,
39559,0,round_robin,448.15,200,true,
78946,0,round_robin,503.47,200,true,
903827,0,round_robin,13.15,200,true,
381648,0,round_robin,10.02,200,true,
637538,1,round_robin,108.36,200,true,
160189,0,round_robin,56.07,200,true,
296519,0,round_robin,9.74,200,true,
1111800,0,round_robin,148.15,200,true,
843130,0,round_robin,505.55,200,true,
1199094,0,round_robin,106.03,200,true,
456827,0,round_robin,14.38,200,true,
1028129,0,round_robin,57.93,200,true,
433800,0,round_robin,48.10,200,true,
738511,0,round_robin,19.76,200,true,
928367,1,round_robin,50.09,200,true,
473901,0,round_robin,17.44,200,true,
1212009,0,round_robin,13.80,200,true,
972400,1,round_robin,156.88,200,true,
1117701,0,round_robin,41.33,200,true,
18050,0,round_robin,113.31,200,true,
129295,0,round_robin,145.48,200,true,
184745,0,round_robin,12.11,200,true,
502458,0,round_robin,25.36,200,true,
939515,1,round_robin,47.11,200,true,
76471,0,round_robin,21.46,200,true,
144151,0,round_robin,646.19,200,true,
985456,0,round_robin,221.60,200,true,
164021,1,round_robin,276.19,200,true,
1032031,0,round_robin,20.00,200,true,
301770,0,round_robin,101.05,200,true,
155421,0,round_robin,100.48,200,true,
460568,0,round_robin,118.34,200,true,
451553,0,round_robin,45.19,200,true,
571509,0,round_robin,461.07,200,true,
791060,0,round_robin,339.74,200,true,
985174,1,round_robin,368.21,200,true,
1054891,0,round_robin,861.40,200,true,
22117,1,round_robin,499.95,200,true,
950260,0,round_robin,299.07,200,true,
162819,0,round_robin,196.46,200,true,
47053,0,round_robin,18.76,200,true,
288446,0,round_robin,26.52,200,true,
1188133,0,round_robin,37.21,200,true,
581518,0,round_robin,32.64,200,true,
697710,0,round_robin,89.54,200,true,
948756,0,round_robin,124.25,200,true,
1247635,0,round_robin,105.42,200,true,
1228882,1,round_robin,471.27,200,true,
752794,0,round_robin,369.34,200,true,
773057,0,round_robin,175.33,200,true,
1198929,0,round_robin,303.09,200,true,
869139,1,round_robin,176.51,200,true,
935534,0,round_robin,51.92,200,true,
903992,0,round_robin,10.93,200,true,
105247,0,round_robin,214.30,200,true,
