page_id,is_slow,routing_mode,response_time_ms,status_code,success,error
682788,0,round_robin,223.46,200,true,
25652,0,round_robin,18.62,200,true,
1131791,0,round_robin,14.17,200,true,
232495,0,round_robin,267.38,200,true,
128006,0,round_robin,79.54,200,true,
527735,0,round_robin,17.37,200,true,
1155002,0,round_robin,144.19,200,true,
333456,0,round_robin,58.34,200,true,
1026740,0,round_robin,10.98,200,true,
674151,0,round_robin,21.71,200,true,
102758,0,round_robin,15.15,200,true,
1221084,0,round_robin,15.45,200,true,
985782,0,round_robin,10.27,200,true,
119408,0,round_robin,16.18,200,true,
156370,0,round_robin,18.26,200,true,
1184595,0,round_robin,41.10,200,true,
1116106,0,round_robin,153.17,200,true,
1077157,1,round_robin,267.54,200,true,
967324,0,round_robin,12.36,200,true,
381770,0,round_robin,9.62,200,true,
237443,0,round_robin,41.35,200,true,
89819,1,round_robin,249.19,200,true,
432203,0,round_robin,12.86,200,true,
1194450,0,round_robin,10.18,200,true,
1210756,0,round_robin,211.45,200,true,
734192,0,round_robin,17.59,200,true,
340052,1,round_robin,86.66,200,true,
353425,1,round_robin,181.13,200,true,
1045172,0,round_robin,84.04,200,true,
262017,0,round_robin,12.12,200,true,
1153787,1,round_robin,543.85,200,true,
292945,1,round_robin,353.21,200,true,
889568,0,round_robin,11.45,200,true,
7494,0,round_robin,556.77,200,true,
939309,0,round_robin,387.16,200,true,
940261,0,round_robin,13.55,200,true,
395407,1,round_robin,78.49,200,true,
275299,1,round_robin,69.96,200,true,
11557,0,round_robin,18.90,200,true,
1262942,1,round_robin,169.75,200,true,
854054,0,round_robin,12.47,200,true,
373444,1,round_robin,54.30,200,true,
310715,1,round_robin,432.25,200,true,
695340,0,round_robin,345.87,200,true,
500600,0,round_robin,303.61,200,true,
1033905,1,round_robin,124.41,200,true,
1004891,0,round_robin,12.82,200,true,
759336,0,round_robin,20.12,200,true,
760047,0,round_robin,23.80,200,true,
912668,0,round_robin,43.45,200,true,
612546,1,round_robin,147.85,200,true,
765708,0,round_robin,20.58,200,true,
192901,0,round_robin,176.37,200,true,
938485,0,round_robin,202.57,200,true,
1115756,1,round_robin,171.99,200,true,
133562,0,round_robin,106.77,200,true,
820917,0,round_robin,299.36,200,true,
1109591,1,round_robin,127.69,200,true,
91314,0,round_robin,53.18,200,true,
398146,0,round_robin,14.34,200,true,
377477,0,round_robin,291.77,200,true,
177044,0,round_robin,11.13,200,true,
367753,1,round_robin,407.79,200,true,
1162192,0,round_robin,264.35,200,true,
5259,0,round_robin,162.99,200,true,
1077700,0,round_robin,12.06,200,true,
1216411,1,round_robin,264.44,200,true,
560594,1,round_robin,481.72,200,true,
19243,0,round_robin,382.19,200,true,
66397,0,round_robin,11.73,200,true,
526224,0,round_robin,10.10,200,true,
359167,1,round_robin,27.15,200,true,
165744,0,round_robin,808.35,200,true,
881739,1,round_robin,976.23,200,true,
546950,0,round_robin,722.81,200,true,
660668,0,round_robin,312.15,200,true,
330414,0,round_robin,194.69,200,true,
289039,0,round_robin,25.55,200,true,
134378,1,round_robin,313.57,200,true,
783981,0,round_robin,155.16,200,true,
853998,0,round_robin,12.46,200,true,
1139018,0,round_robin,70.03,200,true,
471538,1,round_robin,307.97,200,true,
671953,0,round_robin,13.49,200,true,
280001,1,round_robin,899.64,200,true,
656469,0,round_robin,727.68,200,true,
3023,0,round_robin,163.38,200,true,
351960,0,round_robin,18.36,200,true,
