page_id,is_slow,routing_mode,response_time_ms,status_code,success,error
1131737,0,neuroroute,3797.73,200,true,
554211,0,neuroroute,3877.98,200,true,
1196763,0,neuroroute,3872.01,200,true,
112803,0,neuroroute,2915.33,200,true,
200793,0,neuroroute,2086.86,200,true,
81142,0,neuroroute,2088.78,200,true,
827503,0,neuroroute,1223.96,200,true,
732443,0,neuroroute,3225.28,200,true,
67763,0,neuroroute,2226.66,200,true,
340755,1,neuroroute,4302.03,200,true,
119790,0,neuroroute,1409.39,200,true,
788152,0,neuroroute,2506.10,200,true,
180645,0,neuroroute,508.91,200,true,
1057070,1,neuroroute,4506.44,200,true,
133184,0,neuroroute,2620.89,200,true,
135413,0,neuroroute,606.17,200,true,
436974,0,neuroroute,1040.71,200,true,
828214,1,neuroroute,1924.14,200,true,
137942,0,neuroroute,698.18,200,true,
699629,1,neuroroute,919.94,200,true,
897567,0,neuroroute,1081.94,200,true,
85527,0,neuroroute,857.38,200,true,
1069629,1,neuroroute,4121.67,200,true,
1174822,0,neuroroute,1415.37,200,true,
1247837,0,neuroroute,4223.74,200,true,
231079,0,neuroroute,913.17,200,true,
938975,0,neuroroute,1132.98,200,true,
976067,0,neuroroute,768.07,200,true,
334460,0,neuroroute,662.42,200,true,
357374,0,neuroroute,1301.30,200,true,
377260,0,neuroroute,800.12,200,true,
1153586,1,neuroroute,2418.73,200,true,
1219627,0,neuroroute,725.61,200,true,
921159,1,neuroroute,1542.85,200,true,
123164,0,neuroroute,651.72,200,true,
163343,0,neuroroute,656.30,200,true,
124741,0,neuroroute,851.56,200,true,
1249009,0,neuroroute,555.90,200,true,
931345,0,neuroroute,557.63,200,true,
441973,0,neuroroute,651.07,200,true,
1013272,0,neuroroute,751.40,200,true,
945496,0,neuroroute,595.37,200,true,
1162306,0,neuroroute,831.86,200,true,
67061,0,neuroroute,791.53,200,true,
185,0,neuroroute,766.49,200,true,
817792,0,neuroroute,502.12,200,true,
870080,0,neuroroute,700.56,200,true,
9954,1,neuroroute,704.23,200,true,
107571,0,neuroroute,695.14,200,true,
400467,0,neuroroute,704.55,200,true,
185739,1,neuroroute,2074.49,200,true,
263729,1,neuroroute,5587.63,200,true,
4812,1,neuroroute,2178.86,200,true,
980625,0,neuroroute,691.02,200,true,
103074,0,neuroroute,500.43,200,true,
12522,0,neuroroute,408.20,200,true,
701983,1,neuroroute,410.69,200,true,
856405,0,neuroroute,404.69,200,true,
895170,0,neuroroute,296.57,200,true,
1247905,0,neuroroute,305.02,200,true,
838453,0,neuroroute,299.02,200,true,
944100,0,neuroroute,391.72,200,true,
920281,1,neuroroute,2056.40,200,true,
1000152,1,neuroroute,1755.38,200,true,
351624,0,neuroroute,397.54,200,true,
944952,0,neuroroute,394.90,200,true,
431239,0,neuroroute,425.95,200,true,
823504,0,neuroroute,391.13,200,true,
967995,0,neuroroute,393.43,200,true,
1035412,0,neuroroute,304.83,200,true,
768285,0,neuroroute,433.01,200,true,
971903,0,neuroroute,344.20,200,true,
857902,0,neuroroute,415.83,200,true,
1026990,0,neuroroute,292.53,200,true,
244835,1,neuroroute,334.58,200,true,
681335,0,neuroroute,336.50,200,true,
79875,0,neuroroute,169.73,200,true,
942997,0,neuroroute,358.64,200,true,
128988,0,neuroroute,202.56,200,true,
349473,0,neuroroute,344.12,200,true,
200706,1,neuroroute,363.59,200,true,
542148,0,neuroroute,27.69,200,true,
703486,1,neuroroute,2360.82,200,true,
808326,1,neuroroute,5646.27,200,true,
1116345,1,neuroroute,4733.19,200,true,
89832,0,neuroroute,59.47,200,true,
671207,0,neuroroute,24.55,200,true,
432293,0,neuroroute,68.39,200,true,
755509,1,neuroroute,2035.86,200,true,
367615,1,neuroroute,4921.46,200,true,
228412,0,neuroroute,46.20,200,true,
1025079,1,neuroroute,4776.66,200,true,
682201,0,neuroroute,59.57,200,true,
1097340,1,neuroroute,4059.24,200,true,
466111,1,neuroroute,3865.41,200,true,
457877,1,neuroroute,3864.75,200,true,
299117,0,neuroroute,252.24,200,true,
739963,0,neuroroute,109.67,200,true,
86481,0,neuroroute,280.86,200,true,
18635,1,neuroroute,3865.19,200,true,
1032217,0,neuroroute,117.50,200,true,
275716,0,neuroroute,172.41,200,true,
282608,0,neuroroute,145.38,200,true,
1164974,0,neuroroute,212.43,200,true,
767191,0,neuroroute,295.48,200,true,
512895,1,neuroroute,4159.78,200,true,
705057,0,neuroroute,313.46,200,true,
960714,0,neuroroute,204.12,200,true,
1142283,1,neuroroute,3824.37,200,true,
828276,1,neuroroute,3916.44,200,true,
85280,0,neuroroute,140.10,200,true,
1026130,0,neuroroute,141.83,200,true,
795051,0,neuroroute,269.59,200,true,
993747,1,neuroroute,4033.19,200,true,
539251,0,neuroroute,213.48,200,true,
1216411,1,neuroroute,3913.40,200,true,
1188701,0,neuroroute,207.55,200,true,
631947,0,neuroroute,330.21,200,true,
927306,1,neuroroute,3596.68,200,true,
48005,0,neuroroute,218.75,200,true,
1109498,1,neuroroute,375.81,200,true,
616070,0,neuroroute,161.70,200,true,
469449,0,neuroroute,181.76,200,true,
586373,1,neuroroute,3411.31,200,true,
631624,1,neuroroute,3402.93,200,true,
90462,0,neuroroute,282.84,200,true,
181520,0,neuroroute,217.21,200,true,
20555,0,neuroroute,217.03,200,true,
1155016,1,neuroroute,3679.42,200,true,
604397,1,neuroroute,395.86,200,true,
592086,0,neuroroute,395.98,200,true,
934152,0,neuroroute,384.91,200,true,
894911,0,neuroroute,184.92,200,true,
75954,0,neuroroute,24.29,200,true,
159954,0,neuroroute,23.20,200,true,
1067485,0,neuroroute,67.82,200,true,
1213683,0,neuroroute,29.47,200,true,
235668,0,neuroroute,71.91,200,true,
911078,1,neuroroute,4250.38,200,true,
755499,1,neuroroute,3917.61,200,true,
67989,0,neuroroute,58.08,200,true,
130631,0,neuroroute,39.14,200,true,
311656,0,neuroroute,34.10,200,true,
14606,1,neuroroute,4157.39,200,true,
1133109,0,neuroroute,35.61,200,true,
107865,1,neuroroute,4099.61,200,true,
18029,0,neuroroute,48.99,200,true,
60795,1,neuroroute,3987.07,200,true,
478930,1,neuroroute,4005.72,200,true,
243545,0,neuroroute,55.50,200,true,
306558,0,neuroroute,35.66,200,true,
890615,0,neuroroute,95.68,200,true,
719110,1,neuroroute,3584.55,200,true,
920170,0,neuroroute,47.73,200,true,
1217998,0,neuroroute,21.42,200,true,
509931,1,neuroroute,351.63,200,true,
1144622,1,neuroroute,3816.94,200,true,
739897,0,neuroroute,49.27,200,true,
1142368,0,neuroroute,269.77,200,true,
1185956,1,neuroroute,3871.59,200,true,
377065,0,neuroroute,118.80,200,true,
360391,1,neuroroute,4053.33,200,true,
1113997,1,neuroroute,3873.54,200,true,
948269,0,neuroroute,39.04,200,true,
1153781,1,neuroroute,3959.70,200,true,
8428,1,neuroroute,4070.69,200,true,
8378,1,neuroroute,150.07,200,true,
759924,1,neuroroute,3879.92,200,true,
62409,1,neuroroute,4165.20,200,true,
136172,1,neuroroute,4195.15,200,true,
951523,1,neuroroute,4280.00,200,true,
971662,0,neuroroute,35.27,200,true,
595789,1,neuroroute,4000.09,200,true,
544617,1,neuroroute,3871.06,200,true,
871357,0,neuroroute,31.93,200,true,
366154,1,neuroroute,4652.34,200,true,
1034640,1,neuroroute,4542.29,200,true,
1192983,0,neuroroute,43.56,200,true,
841482,0,neuroroute,44.10,200,true,
70879,0,neuroroute,92.74,200,true,
1166143,0,neuroroute,117.09,200,true,
626730,0,neuroroute,103.57,200,true,
266191,1,neuroroute,4483.30,200,true,
71717,1,neuroroute,4396.70,200,true,
459298,0,neuroroute,135.01,200,true,
356097,0,neuroroute,26.31,200,true,
188998,1,neuroroute,4640.41,200,true,
804752,1,neuroroute,4718.12,200,true,
334939,1,neuroroute,4479.30,200,true,
1023573,0,neuroroute,47.89,200,true,
366913,0,neuroroute,48.09,200,true,
294024,0,neuroroute,43.79,200,true,
548520,0,neuroroute,60.72,200,true,
298031,0,neuroroute,73.58,200,true,
297464,1,neuroroute,4514.89,200,true,
270307,0,neuroroute,174.51,200,true,
545434,0,neuroroute,80.90,200,true,
146593,0,neuroroute,200.42,200,true,
242675,0,neuroroute,47.03,200,true,
388474,0,neuroroute,111.60,200,true,
841762,0,neuroroute,34.01,200,true,
239022,1,neuroroute,4795.04,200,true,
914725,1,neuroroute,4950.69,200,true,
915191,1,neuroroute,4983.43,200,true,
451066,1,neuroroute,4700.92,200,true,
912431,1,neuroroute,5846.32,200,true,
86009,1,neuroroute,5632.87,200,true,
1072221,1,neuroroute,5932.03,200,true,
1054532,0,neuroroute,72.06,200,true,
746038,1,neuroroute,5331.42,200,true,
430419,1,neuroroute,5448.87,200,true,
1151610,1,neuroroute,5189.86,200,true,
965024,0,neuroroute,119.34,200,true,
9967,1,neuroroute,5187.28,200,true,
1067661,0,neuroroute,177.93,200,true,
197176,0,neuroroute,178.06,200,true,
1119636,0,neuroroute,209.99,200,true,
1182548,1,neuroroute,5337.08,200,true,
143777,0,neuroroute,302.25,200,true,
19761,0,neuroroute,310.59,200,true,
1153785,1,neuroroute,5233.85,200,true,
1261143,1,neuroroute,266.17,200,true,
1146425,1,neuroroute,264.56,200,true,
42042,0,neuroroute,110.15,200,true,
1150657,1,neuroroute,5390.16,200,true,
352839,0,neuroroute,207.94,200,true,
5843,0,neuroroute,294.01,200,true,
1158612,0,neuroroute,165.47,200,true,
971058,1,neuroroute,5545.46,200,true,
357040,0,neuroroute,194.40,200,true,
450102,0,neuroroute,377.01,200,true,
1058383,1,neuroroute,486.37,200,true,
777541,0,neuroroute,112.96,200,true,
1071867,0,neuroroute,136.72,200,true,
259105,0,neuroroute,212.55,200,true,
843555,0,neuroroute,213.22,200,true,
613480,0,neuroroute,291.37,200,true,
549833,0,neuroroute,137.51,200,true,
356870,1,neuroroute,5837.80,200,true,
790288,0,neuroroute,34.16,200,true,
1001722,1,neuroroute,5801.18,200,true,
515441,0,neuroroute,149.82,200,true,
121919,0,neuroroute,182.14,200,true,
264814,1,neuroroute,732.67,200,true,
116327,0,neuroroute,707.93,200,true,
606539,0,neuroroute,215.71,200,true,
1224996,0,neuroroute,375.19,200,true,
971365,0,neuroroute,154.86,200,true,
58382,1,neuroroute,5274.64,200,true,
15865,1,neuroroute,5233.43,200,true,
516110,0,neuroroute,184.49,200,true,
1155129,1,neuroroute,5400.25,200,true,
305075,1,neuroroute,202.53,200,true,
1264754,0,neuroroute,183.72,200,true,
586095,0,neuroroute,118.77,200,true,
545683,1,neuroroute,5290.58,200,true,
1079339,1,neuroroute,5377.21,200,true,
774213,1,neuroroute,4645.53,200,true,
1044499,0,neuroroute,158.04,200,true,
360506,1,neuroroute,4556.23,200,true,
749581,0,neuroroute,160.55,200,true,
1165035,0,neuroroute,194.00,200,true,
142681,0,neuroroute,101.18,200,true,
1240597,0,neuroroute,104.92,200,true,
1252786,1,neuroroute,4652.43,200,true,
765567,0,neuroroute,93.67,200,true,
761395,1,neuroroute,300.39,200,true,
743207,0,neuroroute,91.59,200,true,
549355,0,neuroroute,95.30,200,true,
804280,0,neuroroute,97.45,200,true,
931860,1,neuroroute,4644.31,200,true,
880127,0,neuroroute,89.30,200,true,
1150148,0,neuroroute,104.43,200,true,
1098391,1,neuroroute,132.34,200,true,
1156134,1,neuroroute,4824.41,200,true,
1094308,0,neuroroute,82.64,200,true,
593553,0,neuroroute,83.83,200,true,
855648,1,neuroroute,111.22,200,true,
1153777,1,neuroroute,4546.98,200,true,
945563,0,neuroroute,69.65,200,true,
7447,0,neuroroute,87.56,200,true,
440530,1,neuroroute,3716.67,200,true,
910720,1,neuroroute,4968.94,200,true,
598058,0,neuroroute,34.49,200,true,
321088,0,neuroroute,28.57,200,true,
396382,0,neuroroute,51.40,200,true,
893889,0,neuroroute,32.18,200,true,
1085092,0,neuroroute,20.09,200,true,
437964,0,neuroroute,22.92,200,true,
912442,1,neuroroute,4192.95,200,true,
801079,1,neuroroute,4001.46,200,true,
1227313,0,neuroroute,38.13,200,true,
380323,0,neuroroute,42.08,200,true,
706390,1,neuroroute,3970.01,200,true,
152299,0,neuroroute,59.13,200,true,
623898,0,neuroroute,97.06,200,true,
670944,0,neuroroute,87.52,200,true,
246274,0,neuroroute,101.46,200,true,
657010,0,neuroroute,91.74,200,true,
158802,0,neuroroute,41.20,200,true,
992150,0,neuroroute,83.41,200,true,
1262467,1,neuroroute,4391.09,200,true,
1125679,0,neuroroute,20.06,200,true,
912209,0,neuroroute,23.81,200,true,
675582,1,neuroroute,3568.39,200,true,
774200,0,neuroroute,49.02,200,true,
376939,1,neuroroute,3405.86,200,true,
536385,0,neuroroute,81.22,200,true,
717605,1,neuroroute,3495.11,200,true,
1202291,1,neuroroute,3144.19,200,true,
183009,1,neuroroute,3266.19,200,true,
616301,0,neuroroute,19.36,200,true,
406118,0,neuroroute,42.68,200,true,
428068,0,neuroroute,27.49,200,true,
821225,1,neuroroute,3412.82,200,true,
825430,1,neuroroute,3548.77,200,true,
698121,1,neuroroute,3438.01,200,true,
1159815,0,neuroroute,39.57,200,true,
454589,0,neuroroute,24.99,200,true,
749297,0,neuroroute,42.73,200,true,
985257,0,neuroroute,45.48,200,true,
113810,1,neuroroute,3503.83,200,true,
188965,1,neuroroute,3384.55,200,true,
788888,1,neuroroute,3487.39,200,true,
813169,0,neuroroute,146.04,200,true,
1104143,0,neuroroute,174.10,200,true,
1154992,1,neuroroute,3406.47,200,true,
130822,1,neuroroute,90.89,200,true,
1153663,0,neuroroute,48.26,200,true,
643178,0,neuroroute,22.62,200,true,
1025425,0,neuroroute,21.81,200,true,
301640,0,neuroroute,86.06,200,true,
330851,1,neuroroute,3740.26,200,true,
920883,1,neuroroute,3833.50,200,true,
76540,0,neuroroute,38.56,200,true,
818658,0,neuroroute,20.84,200,true,
115394,1,neuroroute,3501.36,200,true,
513915,0,neuroroute,100.41,200,true,
711190,0,neuroroute,84.52,200,true,
954843,0,neuroroute,67.17,200,true,
1115320,1,neuroroute,198.08,200,true,
930011,1,neuroroute,3586.70,200,true,
391124,0,neuroroute,98.65,200,true,
1138206,0,neuroroute,103.76,200,true,
141595,1,neuroroute,106.90,200,true,
1185356,0,neuroroute,37.25,200,true,
1184663,0,neuroroute,79.03,200,true,
991674,0,neuroroute,28.61,200,true,
1155669,1,neuroroute,3880.28,200,true,
460512,1,neuroroute,35.69,200,true,
830096,0,neuroroute,145.40,200,true,
7553,1,neuroroute,3798.67,200,true,
101287,0,neuroroute,80.93,200,true,
580414,0,neuroroute,100.00,200,true,
785508,0,neuroroute,98.98,200,true,
1169681,0,neuroroute,118.06,200,true,
327861,1,neuroroute,4056.06,200,true,
1230837,1,neuroroute,3839.28,200,true,
334086,1,neuroroute,92.82,200,true,
861409,0,neuroroute,18.97,200,true,
1173692,0,neuroroute,22.30,200,true,
506418,0,neuroroute,64.19,200,true,
764209,0,neuroroute,21.81,200,true,
746791,1,neuroroute,122.20,200,true,
1230666,1,neuroroute,26.05,200,true,
9868,0,neuroroute,81.61,200,true,
359167,1,neuroroute,4203.46,200,true,
360314,1,neuroroute,4533.17,200,true,
458906,0,neuroroute,42.27,200,true,
479835,0,neuroroute,63.20,200,true,
830827,1,neuroroute,4067.68,200,true,
790361,0,neuroroute,35.87,200,true,
101203,0,neuroroute,112.76,200,true,
819640,0,neuroroute,26.63,200,true,
1201378,0,neuroroute,103.94,200,true,
1228882,1,neuroroute,4267.39,200,true,
128724,0,neuroroute,27.30,200,true,
1095609,1,neuroroute,6490.87,200,true,
386798,1,neuroroute,6554.56,200,true,
728808,1,neuroroute,6489.38,200,true,
755775,0,neuroroute,31.41,200,true,
1178260,1,neuroroute,6525.28,200,true,
332517,0,neuroroute,81.22,200,true,
114128,0,neuroroute,64.16,200,true,
897750,0,neuroroute,93.51,200,true,
1153594,1,neuroroute,6577.89,200,true,
457159,0,neuroroute,43.23,200,true,
1184131,0,neuroroute,85.87,200,true,
44781,0,neuroroute,20.93,200,true,
137187,1,neuroroute,63.87,200,true,
344592,1,neuroroute,6530.20,200,true,
211163,1,neuroroute,35.21,200,true,
768381,0,neuroroute,118.41,200,true,
894512,1,neuroroute,6522.79,200,true,
310197,0,neuroroute,50.18,200,true,
1186811,0,neuroroute,40.18,200,true,
737204,0,neuroroute,30.93,200,true,
969283,0,neuroroute,55.10,200,true,
359946,0,neuroroute,25.72,200,true,
339814,0,neuroroute,18.11,200,true,
745459,0,neuroroute,64.21,200,true,
330494,1,neuroroute,7383.48,200,true,
380719,0,neuroroute,29.37,200,true,
601070,0,neuroroute,79.72,200,true,
131328,1,neuroroute,7514.86,200,true,
414512,1,neuroroute,7470.72,200,true,
816151,0,neuroroute,66.49,200,true,
1238464,0,neuroroute,59.15,200,true,
340249,1,neuroroute,7401.20,200,true,
310188,1,neuroroute,6703.94,200,true,
612546,1,neuroroute,7427.53,200,true,
528313,1,neuroroute,7185.67,200,true,
610533,0,neuroroute,76.14,200,true,
941824,0,neuroroute,189.14,200,true,
907865,0,neuroroute,195.25,200,true,
1203439,0,neuroroute,213.80,200,true,
881741,1,neuroroute,6898.87,200,true,
894921,0,neuroroute,70.20,200,true,
480255,1,neuroroute,6825.99,200,true,
704565,0,neuroroute,39.67,200,true,
989149,1,neuroroute,404.55,200,true,
95893,0,neuroroute,120.56,200,true,
908,0,neuroroute,89.98,200,true,
157783,1,neuroroute,6607.24,200,true,
55767,0,neuroroute,177.05,200,true,
428582,0,neuroroute,174.13,200,true,
82405,1,neuroroute,270.80,200,true,
996189,0,neuroroute,192.94,200,true,
4809,1,neuroroute,6947.33,200,true,
820380,1,neuroroute,7040.44,200,true,
5415,0,neuroroute,91.72,200,true,
1089446,0,neuroroute,27.80,200,true,
294920,0,neuroroute,92.33,200,true,
398708,0,neuroroute,23.33,200,true,
1183914,0,neuroroute,57.31,200,true,
359984,0,neuroroute,23.09,200,true,
215521,1,neuroroute,6766.20,200,true,
913142,1,neuroroute,7338.49,200,true,
198799,0,neuroroute,46.62,200,true,
5074,0,neuroroute,77.52,200,true,
912440,1,neuroroute,6780.78,200,true,
219726,1,neuroroute,6536.19,200,true,
398065,1,neuroroute,6548.55,200,true,
440336,0,neuroroute,27.00,200,true,
38556,1,neuroroute,78.76,200,true,
780007,1,neuroroute,476.49,200,true,
745761,0,neuroroute,96.06,200,true,
1250716,1,neuroroute,6632.69,200,true,
706427,1,neuroroute,4212.20,200,true,
711807,0,neuroroute,181.43,200,true,
640943,0,neuroroute,163.51,200,true,
319943,0,neuroroute,166.01,200,true,
732047,0,neuroroute,44.15,200,true,
857830,1,neuroroute,4491.05,200,true,
9971,1,neuroroute,4301.59,200,true,
768986,0,neuroroute,101.51,200,true,
364220,1,neuroroute,245.74,200,true,
654654,1,neuroroute,4298.97,200,true,
1155673,0,neuroroute,74.10,200,true,
9907,1,neuroroute,4207.92,200,true,
472471,0,neuroroute,200.47,200,true,
1060801,0,neuroroute,27.97,200,true,
1262472,0,neuroroute,102.94,200,true,
1050993,1,neuroroute,4200.28,200,true,
230109,0,neuroroute,154.48,200,true,
945443,0,neuroroute,263.58,200,true,
522279,0,neuroroute,166.40,200,true,
664004,0,neuroroute,117.41,200,true,
406912,0,neuroroute,133.65,200,true,
1129934,1,neuroroute,4122.99,200,true,
1078457,0,neuroroute,108.77,200,true,
1226837,1,neuroroute,3119.46,200,true,
807068,0,neuroroute,197.06,200,true,
1116219,0,neuroroute,190.26,200,true,
334167,1,neuroroute,3205.75,200,true,
274393,0,neuroroute,130.97,200,true,
437326,0,neuroroute,131.77,200,true,
945292,0,neuroroute,86.77,200,true,
1118193,0,neuroroute,83.79,200,true,
149715,0,neuroroute,101.20,200,true,
137639,0,neuroroute,105.29,200,true,
102347,0,neuroroute,90.49,200,true,
26713,0,neuroroute,73.04,200,true,
408045,0,neuroroute,36.42,200,true,
1016599,0,neuroroute,102.61,200,true,
913166,1,neuroroute,3588.94,200,true,
1107210,0,neuroroute,75.66,200,true,
789043,1,neuroroute,3627.77,200,true,
400293,0,neuroroute,108.85,200,true,
56560,0,neuroroute,106.19,200,true,
50617,0,neuroroute,167.50,200,true,
129984,0,neuroroute,116.06,200,true,
120767,1,neuroroute,3687.93,200,true,
151896,0,neuroroute,83.22,200,true,
796537,1,neuroroute,22.45,200,true,
385266,0,neuroroute,85.33,200,true,
14075,0,neuroroute,103.10,200,true,
1033155,1,neuroroute,3579.62,200,true,
1158206,1,neuroroute,3841.07,200,true,
738275,0,neuroroute,36.63,200,true,
506764,1,neuroroute,3636.59,200,true,
351050,0,neuroroute,74.50,200,true,
157073,0,neuroroute,57.48,200,true,
1061540,1,neuroroute,64.53,200,true,
405843,0,neuroroute,32.79,200,true,
347009,1,neuroroute,3796.71,200,true,
400443,0,neuroroute,74.01,200,true,
1025224,0,neuroroute,23.21,200,true,
755399,1,neuroroute,4176.77,200,true,
1155004,1,neuroroute,4031.28,200,true,
820921,1,neuroroute,3629.64,200,true,
83852,0,neuroroute,21.41,200,true,
599253,1,neuroroute,3612.79,200,true,
804062,1,neuroroute,3181.92,200,true,
471773,0,neuroroute,20.36,200,true,
549478,1,neuroroute,3107.92,200,true,
856070,0,neuroroute,82.71,200,true,
167403,0,neuroroute,86.39,200,true,
18270,0,neuroroute,73.46,200,true,
961391,1,neuroroute,3190.79,200,true,
1032000,0,neuroroute,39.09,200,true,
741529,1,neuroroute,139.20,200,true,
946493,0,neuroroute,23.56,200,true,
376866,1,neuroroute,3309.51,200,true,
764836,1,neuroroute,3277.61,200,true,
1155736,1,neuroroute,3402.72,200,true,
826364,1,neuroroute,3299.52,200,true,
134299,1,neuroroute,2907.45,200,true,
32640,0,neuroroute,73.90,200,true,
89822,1,neuroroute,263.37,200,true,
950360,0,neuroroute,22.30,200,true,
1036514,1,neuroroute,721.11,200,true,
776124,0,neuroroute,312.00,200,true,
910631,1,neuroroute,3316.77,200,true,
373444,1,neuroroute,3234.54,200,true,
465299,0,neuroroute,65.96,200,true,
313668,1,neuroroute,3295.68,200,true,
526331,0,neuroroute,148.31,200,true,
1203834,0,neuroroute,215.54,200,true,
1048291,1,neuroroute,3270.56,200,true,
900728,0,neuroroute,108.64,200,true,
141632,1,neuroroute,2994.52,200,true,
92137,1,neuroroute,2891.46,200,true,
508704,1,neuroroute,2792.59,200,true,
1058249,0,neuroroute,95.70,200,true,
343808,0,neuroroute,214.94,200,true,
17365,0,neuroroute,99.86,200,true,
404070,0,neuroroute,238.76,200,true,
91042,1,neuroroute,2904.09,200,true,
352186,0,neuroroute,57.14,200,true,
821548,1,neuroroute,2919.92,200,true,
706379,0,neuroroute,335.22,200,true,
154807,0,neuroroute,39.67,200,true,
953464,0,neuroroute,99.68,200,true,
1046498,1,neuroroute,2887.14,200,true,
123378,0,neuroroute,195.46,200,true,
1168929,0,neuroroute,275.34,200,true,
459981,0,neuroroute,275.74,200,true,
1086691,1,neuroroute,2986.96,200,true,
338395,0,neuroroute,178.13,200,true,
1252703,0,neuroroute,143.17,200,true,
147933,0,neuroroute,142.09,200,true,
445283,1,neuroroute,2725.22,200,true,
881727,1,neuroroute,2903.11,200,true,
739432,0,neuroroute,195.97,200,true,
223430,0,neuroroute,198.92,200,true,
1219597,1,neuroroute,2544.38,200,true,
120,0,neuroroute,378.52,200,true,
433743,0,neuroroute,313.04,200,true,
1173097,0,neuroroute,289.71,200,true,
68219,0,neuroroute,101.74,200,true,
1043398,0,neuroroute,21.69,200,true,
1160820,1,neuroroute,491.47,200,true,
861116,0,neuroroute,179.54,200,true,
910931,1,neuroroute,3036.02,200,true,
652734,0,neuroroute,239.32,200,true,
274110,0,neuroroute,44.10,200,true,
1143867,0,neuroroute,25.96,200,true,
1099002,0,neuroroute,26.13,200,true,
1241561,1,neuroroute,3303.46,200,true,
336873,1,neuroroute,3407.68,200,true,
643,0,neuroroute,54.45,200,true,
399066,0,neuroroute,23.56,200,true,
324461,1,neuroroute,104.81,200,true,
212773,0,neuroroute,21.60,200,true,
336877,0,neuroroute,145.03,200,true,
911057,1,neuroroute,3763.15,200,true,
507759,1,neuroroute,3688.70,200,true,
746909,0,neuroroute,33.97,200,true,
1119662,1,neuroroute,3677.44,200,true,
912935,1,neuroroute,3656.55,200,true,
722583,1,neuroroute,100.03,200,true,
82579,0,neuroroute,20.20,200,true,
942685,1,neuroroute,3810.30,200,true,
767807,0,neuroroute,21.04,200,true,
382292,0,neuroroute,22.69,200,true,
71330,0,neuroroute,23.22,200,true,
1161556,1,neuroroute,3641.52,200,true,
580887,0,neuroroute,21.72,200,true,
1044314,0,neuroroute,20.82,200,true,
729158,1,neuroroute,3724.30,200,true,
936349,0,neuroroute,18.52,200,true,
371808,0,neuroroute,20.57,200,true,
557246,0,neuroroute,123.14,200,true,
910632,1,neuroroute,4193.15,200,true,
366200,1,neuroroute,4159.26,200,true,
849433,0,neuroroute,38.80,200,true,
592308,0,neuroroute,104.74,200,true,
294541,0,neuroroute,90.37,200,true,
941833,0,neuroroute,22.81,200,true,
135687,1,neuroroute,4259.82,200,true,
1195255,0,neuroroute,28.56,200,true,
364138,1,neuroroute,4205.25,200,true,
890629,0,neuroroute,27.44,200,true,
115808,1,neuroroute,4288.34,200,true,
796399,0,neuroroute,205.21,200,true,
812489,0,neuroroute,59.20,200,true,
758812,0,neuroroute,24.45,200,true,
310068,0,neuroroute,255.16,200,true,
538610,1,neuroroute,4186.04,200,true,
988134,1,neuroroute,4139.58,200,true,
341387,0,neuroroute,39.26,200,true,
551523,0,neuroroute,27.20,200,true,
382465,1,neuroroute,4418.52,200,true,
913531,1,neuroroute,4445.05,200,true,
1063177,0,neuroroute,50.91,200,true,
338317,1,neuroroute,4327.72,200,true,
152410,0,neuroroute,84.88,200,true,
218285,0,neuroroute,98.00,200,true,
776072,0,neuroroute,105.05,200,true,
519008,1,neuroroute,172.68,200,true,
301016,1,neuroroute,4526.61,200,true,
911017,1,neuroroute,4338.91,200,true,
1072656,1,neuroroute,4409.53,200,true,
727637,1,neuroroute,120.09,200,true,
238642,0,neuroroute,31.41,200,true,
810185,0,neuroroute,31.98,200,true,
794696,0,neuroroute,23.09,200,true,
920881,1,neuroroute,4640.08,200,true,
429679,1,neuroroute,4586.98,200,true,
954205,0,neuroroute,23.77,200,true,
1189551,0,neuroroute,81.44,200,true,
278878,1,neuroroute,4723.47,200,true,
1166969,0,neuroroute,343.45,200,true,
820893,0,neuroroute,181.87,200,true,
62553,0,neuroroute,56.44,200,true,
405782,1,neuroroute,122.28,200,true,
931491,0,neuroroute,35.17,200,true,
915395,1,neuroroute,4658.63,200,true,
197675,0,neuroroute,64.24,200,true,
704788,1,neuroroute,4398.65,200,true,
1112305,1,neuroroute,4203.65,200,true,
415282,0,neuroroute,200.52,200,true,
1011444,0,neuroroute,202.78,200,true,
171199,0,neuroroute,196.07,200,true,
440558,0,neuroroute,189.24,200,true,
692199,0,neuroroute,43.09,200,true,
666743,0,neuroroute,60.96,200,true,
755486,1,neuroroute,4576.82,200,true,
310667,0,neuroroute,89.84,200,true,
264729,0,neuroroute,28.37,200,true,
750194,0,neuroroute,116.50,200,true,
8427,0,neuroroute,54.69,200,true,
333907,0,neuroroute,26.61,200,true,
1156566,0,neuroroute,29.15,200,true,
91216,0,neuroroute,70.54,200,true,
937259,1,neuroroute,4906.70,200,true,
