page_id,is_slow,routing_mode,response_time_ms,status_code,success,error
1131737,0,round_robin,395.74,200,true,
1196763,0,round_robin,404.97,200,true,
732443,0,round_robin,11.49,200,true,
554211,0,round_robin,433.51,200,true,
1247837,0,round_robin,39.06,200,true,
263729,1,round_robin,170.81,200,true,
67763,0,round_robin,109.35,200,true,
340755,1,round_robin,808.05,200,true,
112803,0,round_robin,401.19,200,true,
133184,0,round_robin,102.90,200,true,
81142,0,round_robin,14.81,200,true,
200793,0,round_robin,15.25,200,true,
1057070,1,round_robin,905.28,200,true,
119790,0,round_robin,30.26,200,true,
436974,0,round_robin,220.26,200,true,
828214,1,round_robin,382.23,200,true,
1116345,1,round_robin,283.42,200,true,
180645,0,round_robin,71.37,200,true,
921159,1,round_robin,439.25,200,true,
357374,0,round_robin,150.37,200,true,
135413,0,round_robin,11.05,200,true,
1069629,1,round_robin,1191.00,200,true,
137942,0,round_robin,8.51,200,true,
85527,0,round_robin,29.99,200,true,
377260,0,round_robin,32.97,200,true,
1153586,1,round_robin,1039.41,200,true,
788152,0,round_robin,1225.44,200,true,
231079,0,round_robin,48.38,200,true,
334460,0,round_robin,23.24,200,true,
123164,0,round_robin,11.02,200,true,
1025079,1,round_robin,604.44,200,true,
827503,0,round_robin,1397.89,200,true,
124741,0,round_robin,236.99,200,true,
1174822,0,round_robin,1308.70,200,true,
1219627,0,round_robin,270.12,200,true,
1013272,0,round_robin,13.73,200,true,
699629,1,round_robin,987.40,200,true,
1249009,0,round_robin,18.41,200,true,
920281,1,round_robin,433.57,200,true,
1097340,1,round_robin,546.84,200,true,
1000152,1,round_robin,788.45,200,true,
67061,0,round_robin,625.90,200,true,
18635,1,round_robin,121.30,200,true,
9954,1,round_robin,264.67,200,true,
817792,0,round_robin,176.12,200,true,
512895,1,round_robin,356.27,200,true,
1142283,1,round_robin,80.81,200,true,
828276,1,round_robin,195.25,200,true,
980625,0,round_robin,11.60,200,true,
441973,0,round_robin,1632.21,200,true,
185739,1,round_robin,1941.96,200,true,
103074,0,round_robin,23.79,200,true,
12522,0,round_robin,14.55,200,true,
945496,0,round_robin,1566.99,200,true,
457877,1,round_robin,1014.36,200,true,
870080,0,round_robin,916.76,200,true,
808326,1,round_robin,3106.01,200,true,
367615,1,round_robin,2831.76,200,true,
856405,0,round_robin,55.80,200,true,
351624,0,round_robin,72.00,200,true,
897567,0,round_robin,2803.36,200,true,
944952,0,round_robin,54.46,200,true,
823504,0,round_robin,18.50,200,true,
938975,0,round_robin,2664.97,200,true,
927306,1,round_robin,164.96,200,true,
1247905,0,round_robin,175.29,200,true,
768285,0,round_robin,127.67,200,true,
1035412,0,round_robin,79.72,200,true,
631624,1,round_robin,113.34,200,true,
993747,1,round_robin,1046.93,200,true,
244835,1,round_robin,104.01,200,true,
1155016,1,round_robin,251.93,200,true,
942997,0,round_robin,47.63,200,true,
79875,0,round_robin,11.07,200,true,
1216411,1,round_robin,1061.78,200,true,
128988,0,round_robin,10.83,200,true,
4812,1,round_robin,3033.44,200,true,
976067,0,round_robin,3005.15,200,true,
163343,0,round_robin,2989.27,200,true,
1162306,0,round_robin,2803.06,200,true,
931345,0,round_robin,2725.71,200,true,
466111,1,round_robin,2270.55,200,true,
185,0,round_robin,2133.30,200,true,
107571,0,round_robin,2023.86,200,true,
400467,0,round_robin,1707.10,200,true,
349473,0,round_robin,139.70,200,true,
107865,1,round_robin,196.56,200,true,
703486,1,round_robin,1258.45,200,true,
431239,0,round_robin,1223.98,200,true,
89832,0,round_robin,105.23,200,true,
944100,0,round_robin,1240.95,200,true,
967995,0,round_robin,1159.18,200,true,
701983,1,round_robin,1305.43,200,true,
895170,0,round_robin,1247.04,200,true,
838453,0,round_robin,1251.12,200,true,
432293,0,round_robin,47.85,200,true,
682201,0,round_robin,56.81,200,true,
739963,0,round_robin,49.72,200,true,
60795,1,round_robin,326.65,200,true,
1113997,1,round_robin,85.04,200,true,
586373,1,round_robin,1388.63,200,true,
719110,1,round_robin,522.73,200,true,
755509,1,round_robin,1669.65,200,true,
228412,0,round_robin,496.38,200,true,
971903,0,round_robin,1639.80,200,true,
857902,0,round_robin,1565.93,200,true,
681335,0,round_robin,1498.44,200,true,
1153781,1,round_robin,113.54,200,true,
795051,0,round_robin,16.97,200,true,
1185956,1,round_robin,664.13,200,true,
299117,0,round_robin,746.64,200,true,
951523,1,round_robin,109.73,200,true,
755499,1,round_robin,2067.76,200,true,
1026990,0,round_robin,2173.25,200,true,
911078,1,round_robin,2426.36,200,true,
1188701,0,round_robin,13.87,200,true,
360391,1,round_robin,1450.25,200,true,
1032217,0,round_robin,1396.98,200,true,
705057,0,round_robin,1274.98,200,true,
85280,0,round_robin,1046.65,200,true,
200706,1,round_robin,1792.24,200,true,
478930,1,round_robin,1778.63,200,true,
671207,0,round_robin,1664.92,200,true,
595789,1,round_robin,138.23,200,true,
275716,0,round_robin,1712.76,200,true,
14606,1,round_robin,2562.27,200,true,
542148,0,round_robin,2072.39,200,true,
1164974,0,round_robin,1826.85,200,true,
62409,1,round_robin,1435.32,200,true,
631947,0,round_robin,788.65,200,true,
8428,1,round_robin,1684.24,200,true,
616070,0,round_robin,668.15,200,true,
181520,0,round_robin,543.81,200,true,
604397,1,round_robin,414.76,200,true,
1026130,0,round_robin,1670.34,200,true,
539251,0,round_robin,1519.50,200,true,
366154,1,round_robin,668.24,200,true,
1034640,1,round_robin,392.56,200,true,
1144622,1,round_robin,2370.77,200,true,
894911,0,round_robin,162.79,200,true,
1067485,0,round_robin,110.81,200,true,
86481,0,round_robin,2287.45,200,true,
