page_id,run_number,response_time_ms,status_code,success,error
318645,2,4.05,200,1,
318645,3,3.86,200,1,
318721,1,88.76,200,1,
318721,2,1175.58,200,1,
318721,3,125.34,200,1,
318730,1,423.34,200,1,
318730,2,477.57,200,1,
318730,3,396.96,200,1,
318746,1,97.25,200,1,
318746,2,41.04,200,1,
318746,3,83.31,200,1,
318792,1,4.89,200,1,
318792,2,4.68,200,1,
318792,3,4.48,200,1,
318836,1,186.11,200,1,
318836,2,1174.05,200,1,
318836,3,207.83,200,1,
318982,1,4.63,200,1,
318982,2,3.84,200,1,
318982,3,3.6,200,1,
319026,1,74.95,200,1,
319026,2,33.36,200,1,
319026,3,78.04,200,1,
319041,1,384.58,200,1,
319041,2,324.29,200,1,
319041,3,383.07,200,1,
319045,1,114.1,200,1,
319045,2,116.51,200,1,
319045,3,205.41,200,1,
319097,1,1118.85,200,1,
319097,2,48.4,200,1,
319097,3,22.3,200,1,
319106,1,5.73,200,1,
319106,2,6.43,200,1,
319106,3,6.11,200,1,
319159,1,5.99,200,1,
319159,2,5.28,200,1,
319159,3,4.71,200,1,
319172,1,9.24,200,1,
319172,2,24.93,200,1,
319172,3,8.65,200,1,
319236,1,4.93,200,1,
319236,2,4.83,200,1,
319236,3,4.89,200,1,
319251,1,14.23,200,1,
319251,2,15.35,200,1,
319251,3,12.96,200,1,
319256,1,48.19,200,1,
319256,2,19.02,200,1,
319256,3,18.68,200,1,
319296,1,45.35,200,1,
319296,2,4.01,200,1,
319296,3,3.95,200,1,
319375,1,5.76,200,1,
319375,2,5.3,200,1,
319375,3,5.34,200,1,
319407,1,5.76,200,1,
319407,2,5.79,200,1,
319407,3,5.66,200,1,
319418,1,7.78,200,1,
319418,2,7.84,200,1,
319418,3,7.81,200,1,
319446,1,5.37,200,1,
319446,2,5.51,200,1,
319446,3,5.67,200,1,
319452,1,19.17,200,1,
319452,2,8.05,200,1,
319452,3,7.86,200,1,
319519,1,3.41,200,1,
319519,2,3.51,200,1,
319519,3,3.12,200,1,
319689,1,33.44,200,1,
319689,2,67.48,200,1,
319689,3,100.87,200,1,
319703,1,5.08,200,1,
319703,2,5.77,200,1,
319703,3,4.76,200,1,
319711,1,3.85,200,1,
319711,2,4.01,200,1,
319711,3,4.44,200,1,
319741,1,6.86,200,1,
319741,2,36.7,200,1,
319741,3,6.92,200,1,
319874,1,8.25,200,1,
319874,2,8.46,200,1,
319874,3,8.01,200,1,
319892,1,3.28,200,1,
319892,2,3.71,200,1,
319892,3,3.61,200,1,
319902,1,15.08,200,1,
319902,2,42.1,200,1,
319902,3,18.38,200,1,
319920,1,8.3,200,1,
319920,2,7.13,200,1,
319920,3,8.36,200,1,
319924,1,5.16,200,1,
319924,2,5.04,200,1,
319924,3,5.01,200,1,
319939,1,59.97,200,1,
319939,2,33.06,200,1,
319939,3,76.63,200,1,
319943,1,4.65,200,1,
319943,2,3.74,200,1,
319943,3,4.06,200,1,
319960,1,3.79,200,1,
319960,2,3.89,200,1,
319960,3,3.76,200,1,
319965,1,6.13,200,1,
319965,2,6.24,200,1,
319965,3,6.4,200,1,
319987,1,28.96,200,1,
319987,2,4.8,200,1,
319987,3,4.66,200,1,
319990,1,6.06,200,1,
319990,2,5.94,200,1,
319990,3,5.99,200,1,
319992,1,5.43,200,1,
319992,2,4.37,200,1,
319992,3,4.38,200,1,
320003,1,62.21,200,1,
320003,2,35.74,200,1,
320003,3,81.31,200,1,
320005,1,20.66,200,1,
320005,2,64.82,200,1,
320005,3,20.85,200,1,
320009,1,92.84,200,1,
320009,2,83.09,200,1,
320009,3,35.29,200,1,
320017,1,70.85,200,1,
320017,2,24.37,200,1,
320017,3,75.52,200,1,
320042,1,103.97,200,1,
320042,2,34.04,200,1,
320042,3,1177.54,200,1,
320047,1,181.56,200,1,
320047,2,120.02,200,1,
320047,3,105.18,200,1,
320058,1,4.09,200,1,
320058,2,3.58,200,1,
320058,3,3.4,200,1,
320085,1,5.48,200,1,
320085,2,5.51,200,1,
320085,3,7.39,200,1,
320112,1,67.77,200,1,
320112,2,74.32,200,1,
320112,3,17.39,200,1,
320191,1,624.21,200,1,
320191,2,687.71,200,1,
320191,3,1359.44,200,1,
320217,1,8.59,200,1,
320217,2,7.97,200,1,
320217,3,6.03,200,1,
320270,1,9.35,200,1,
320270,2,5.96,200,1,
320270,3,6.15,200,1,
320302,1,15.48,200,1,
320302,2,11.95,200,1,
320302,3,34.1,200,1,
320312,1,11.76,200,1,
320312,2,11.93,200,1,
320312,3,11.33,200,1,
320337,1,22.64,200,1,
320337,2,61.16,200,1,
320337,3,23.5,200,1,
320373,1,63.57,200,1,
320373,2,19.52,200,1,
320373,3,17.3,200,1,
320462,1,5.01,200,1,
320462,2,4.69,200,1,
320462,3,5.12,200,1,
320471,1,3.41,200,1,
320471,2,35.09,200,1,
320471,3,3.67,200,1,
320494,1,3.49,200,1,
320494,2,3.64,200,1,
320494,3,3.8,200,1,
320559,1,4.21,200,1,
320559,2,4.08,200,1,
320559,3,4.31,200,1,
320574,1,183.06,200,1,
320574,2,121.12,200,1,
320574,3,101.2,200,1,
320614,1,5.13,200,1,
320614,2,4.52,200,1,
320614,3,4.28,200,1,
320626,1,6.05,200,1,
320626,2,6.49,200,1,
320626,3,42.0,200,1,
320645,1,14.83,200,1,
320645,2,28.11,200,1,
320645,3,57.01,200,1,
320710,1,6.16,200,1,
320710,2,6.02,200,1,
320710,3,6.18,200,1,
320733,1,10.87,200,1,
320733,2,10.67,200,1,
320733,3,11.43,200,1,
320770,1,5.34,200,1,
320770,2,5.44,200,1,
320770,3,5.49,200,1,
320864,1,43.4,200,1,
320864,2,18.97,200,1,
320864,3,19.56,200,1,
320901,1,49.7,200,1,
320901,2,8.48,200,1,
320901,3,8.27,200,1,
320903,1,6.29,200,1,
320903,2,6.28,200,1,
320903,3,6.21,200,1,
320910,1,7.32,200,1,
320910,2,7.12,200,1,
320910,3,7.42,200,1,
320914,1,12.77,200,1,
320914,2,37.68,200,1,
320914,3,12.8,200,1,
320926,1,9.17,200,1,
320926,2,9.31,200,1,
320926,3,10.06,200,1,
320979,1,364.86,200,1,
320979,2,1606.59,200,1,
320979,3,386.79,200,1,
320991,1,6.95,200,1,
320991,2,6.73,200,1,
320991,3,7.37,200,1,
321003,1,6.45,200,1,
321003,2,7.22,200,1,
321003,3,6.26,200,1,
321013,1,5.17,200,1,
321013,2,5.7,200,1,
321013,3,4.57,200,1,
321034,1,53.23,200,1,
321034,2,81.86,200,1,
321034,3,50.18,200,1,
321039,1,4.38,200,1,
321039,2,45.04,200,1,
321039,3,3.66,200,1,
321053,1,7.28,200,1,
321053,2,7.12,200,1,
321053,3,6.63,200,1,
321056,1,6.08,200,1,
321056,2,5.25,200,1,
321056,3,5.24,200,1,
321088,1,3.84,200,1,
321088,2,4.17,200,1,
321088,3,3.84,200,1,
321113,1,7.07,200,1,
321113,2,6.82,200,1,
321113,3,7.09,200,1,
321121,1,4.32,200,1,
321121,2,3.94,200,1,
321121,3,4.02,200,1,
321136,1,5.32,200,1,
321136,2,8.43,200,1,
321136,3,5.15,200,1,
321137,1,3.98,200,1,
321137,2,4.16,200,1,
321137,3,4.53,200,1,
321150,1,32.25,200,1,
321150,2,66.92,200,1,
321150,3,31.68,200,1,
321155,1,73.34,200,1,
321155,2,77.5,200,1,
321155,3,29.21,200,1,
321226,1,6.14,200,1,
321226,2,6.16,200,1,
321226,3,6.13,200,1,
321232,1,6.72,200,1,
321232,2,6.21,200,1,
321232,3,38.34,200,1,
321251,1,5.48,200,1,
321251,2,5.1,200,1,
321251,3,5.14,200,1,
321387,1,5.14,200,1,
321387,2,5.27,200,1,
321387,3,5.28,200,1,
321415,1,23.05,200,1,
321415,2,55.49,200,1,
321415,3,26.66,200,1,
321432,1,5.0,200,1,
321432,2,5.0,200,1,
321432,3,6.18,200,1,
321448,1,4.42,200,1,
321448,2,4.16,200,1,
321448,3,35.09,200,1,
321462,1,51.93,200,1,
321462,2,77.58,200,1,
321462,3,79.05,200,1,
321564,1,8.52,200,1,
321564,2,9.11,200,1,
321564,3,8.65,200,1,
321645,1,8.5,200,1,
321645,2,6.77,200,1,
321645,3,8.85,200,1,
321660,1,55.04,200,1,
321660,2,24.32,200,1,
321660,3,60.19,200,1,
321686,1,24.93,200,1,
321686,2,17.0,200,1,
321686,3,17.13,200,1,
321790,1,57.79,200,1,
321790,2,19.21,200,1,
321790,3,19.13,200,1,
321826,1,53.23,200,1,
321826,2,12.24,200,1,
321826,3,1206.41,200,1,
321828,1,22.76,200,1,
321828,2,15.37,200,1,
321828,3,20.65,200,1,
321832,1,12.4,200,1,
321832,2,10.85,200,1,
321832,3,8.64,200,1,
321842,1,10.01,200,1,
321842,2,10.07,200,1,
321842,3,9.59,200,1,
321855,1,16.56,200,1,
321855,2,47.3,200,1,
321855,3,15.71,200,1,
321924,1,4.21,200,1,
321924,2,3.96,200,1,
321924,3,4.07,200,1,
321989,1,63.74,200,1,
321989,2,39.2,200,1,
321989,3,70.01,200,1,
322095,1,23.49,200,1,
322095,2,66.87,200,1,
322095,3,23.4,200,1,
322137,1,17.36,200,1,
322137,2,60.46,200,1,
322137,3,18.25,200,1,
322144,1,26.75,200,1,
322144,2,67.97,200,1,
322144,3,26.8,200,1,
322151,1,86.04,200,1,
322151,2,107.4,200,1,
322151,3,174.58,200,1,
322153,1,201.76,200,1,
322153,2,193.73,200,1,
322153,3,114.32,200,1,
322226,1,4.44,200,1,
322226,2,4.26,200,1,
322226,3,3.78,200,1,
322229,1,70.84,200,1,
322229,2,31.93,200,1,
322229,3,85.29,200,1,
322230,1,5.25,200,1,
322230,2,5.47,200,1,
322230,3,6.57,200,1,
322234,1,6.09,200,1,
322234,2,5.98,200,1,
322234,3,7.07,200,1,
322267,1,5.73,200,1,
322267,2,32.61,200,1,
322267,3,19.01,200,1,
322319,1,7.73,200,1,
322319,2,6.89,200,1,
322319,3,7.29,200,1,
322362,1,5.16,200,1,
322362,2,4.96,200,1,
322362,3,4.79,200,1,
322378,1,9.45,200,1,
322378,2,38.18,200,1,
322378,3,9.54,200,1,
322496,1,4.27,200,1,
322496,2,4.16,200,1,
322496,3,3.97,200,1,
322530,1,1104.69,200,1,
322530,2,36.24,200,1,
322530,3,39.06,200,1,
322634,1,5.51,200,1,
322634,2,4.54,200,1,
322634,3,4.65,200,1,
322729,1,8.22,200,1,
322729,2,8.79,200,1,
322729,3,14.87,200,1,
322797,1,59.5,200,1,
322797,2,29.21,200,1,
322797,3,65.91,200,1,
322807,1,13.4,200,1,
322807,2,8.32,200,1,
322807,3,8.64,200,1,
322888,1,6.1,200,1,
322888,2,5.92,200,1,
322888,3,5.44,200,1,
322896,1,74.11,200,1,
322896,2,97.75,200,1,
322896,3,89.87,200,1,
322987,1,6.2,200,1,
322987,2,5.5,200,1,
322987,3,5.63,200,1,
322997,1,4.19,200,1,
322997,2,4.94,200,1,
322997,3,4.53,200,1,
323063,1,5.09,200,1,
323063,2,7.73,200,1,
323063,3,6.73,200,1,
323077,1,7.32,200,1,
323077,2,26.41,200,1,
323077,3,5.56,200,1,
323098,1,12.93,200,1,
323098,2,12.83,200,1,
323098,3,13.3,200,1,
323162,1,162.83,200,1,
323162,2,109.51,200,1,
323162,3,114.74,200,1,
323220,1,6.16,200,1,
323220,2,6.3,200,1,
323220,3,7.71,200,1,
323234,1,47.43,200,1,
323234,2,8.71,200,1,
323234,3,7.97,200,1,
323325,1,80.26,200,1,
323325,2,39.75,200,1,
323325,3,89.96,200,1,
323403,1,8.44,200,1,
323403,2,7.65,200,1,
323403,3,7.26,200,1,
323473,1,5.03,200,1,
323473,2,4.94,200,1,
323473,3,38.72,200,1,
323504,1,30.22,200,1,
323504,2,16.15,200,1,
323504,3,57.99,200,1,
323558,1,6.12,200,1,
323558,2,5.74,200,1,
323558,3,6.08,200,1,
323584,1,89.89,200,1,
323584,2,113.21,200,1,
323584,3,102.11,200,1,
323603,1,4.49,200,1,
323603,2,3.88,200,1,
323603,3,4.44,200,1,
323615,1,17.39,200,1,
323615,2,54.14,200,1,
323615,3,994.32,200,1,
323717,1,31.11,200,1,
323717,2,63.05,200,1,
323717,3,19.37,200,1,
323745,1,10.66,200,1,
323745,2,8.76,200,1,
323745,3,9.72,200,1,
323752,1,9.81,200,1,
323752,2,42.32,200,1,
323752,3,8.33,200,1,
323761,1,211.1,200,1,
323761,2,182.23,200,1,
323761,3,122.69,200,1,
323788,1,19.49,200,1,
323788,2,61.69,200,1,
323788,3,16.07,200,1,
323809,1,14.49,200,1,
323809,2,14.92,200,1,
323809,3,53.6,200,1,
323836,1,5.24,200,1,
323836,2,5.86,200,1,
323836,3,5.09,200,1,
323956,1,4.48,200,1,
323956,2,5.28,200,1,
323956,3,4.87,200,1,
324014,1,7.54,200,1,
324014,2,7.49,200,1,
324014,3,7.31,200,1,
324016,1,7.69,200,1,
324016,2,7.51,200,1,
324016,3,26.25,200,1,
324017,1,4.4,200,1,
324017,2,4.11,200,1,
324017,3,4.14,200,1,
324063,1,6.6,200,1,
324063,2,6.15,200,1,
324063,3,6.17,200,1,
324126,1,6.07,200,1,
324126,2,6.51,200,1,
324126,3,6.03,200,1,
324243,1,18.02,200,1,
324243,2,41.46,200,1,
324243,3,18.31,200,1,
324276,1,75.72,200,1,
324276,2,17.58,200,1,
324276,3,17.35,200,1,
324280,1,104.66,200,1,
324280,2,79.17,200,1,
324280,3,80.0,200,1,
324355,1,7.51,200,1,
324355,2,7.12,200,1,
324355,3,7.56,200,1,
324375,1,89.49,200,1,
324375,2,187.67,200,1,
324375,3,96.0,200,1,
324376,1,5.11,200,1,
324376,2,4.79,200,1,
324376,3,4.11,200,1,
324402,1,3.62,200,1,
324402,2,3.98,200,1,
324402,3,3.56,200,1,
324403,1,4.69,200,1,
324403,2,7.05,200,1,
324403,3,6.51,200,1,
324433,1,4.84,200,1,
324433,2,4.53,200,1,
324433,3,4.42,200,1,
324443,1,5.4,200,1,
324443,2,5.54,200,1,
324443,3,4.87,200,1,
324461,1,1074.12,200,1,
324461,2,65.7,200,1,
324461,3,94.91,200,1,
324462,1,17.0,200,1,
324462,2,13.98,200,1,
324462,3,15.56,200,1,
324491,1,362.19,200,1,
324491,2,220.44,200,1,
324491,3,208.24,200,1,
324581,1,50.71,200,1,
324581,2,3.68,200,1,
324581,3,3.74,200,1,
324589,1,5.98,200,1,
324589,2,5.06,200,1,
324589,3,4.98,200,1,
324594,1,5.78,200,1,
324594,2,5.69,200,1,
324594,3,6.1,200,1,
324617,1,4.16,200,1,
324617,2,4.03,200,1,
324617,3,4.1,200,1,
324649,1,6.51,200,1,
324649,2,7.21,200,1,
324649,3,5.81,200,1,
324717,1,6.38,200,1,
324717,2,5.98,200,1,
324717,3,11.3,200,1,
324765,1,5.23,200,1,
324765,2,5.1,200,1,
324765,3,5.04,200,1,
324768,1,4.01,200,1,
324768,2,4.29,200,1,
324768,3,3.91,200,1,
324775,1,6.61,200,1,
324775,2,6.78,200,1,
324775,3,6.77,200,1,
324818,1,6.58,200,1,
324818,2,5.44,200,1,
324818,3,5.28,200,1,
324848,1,46.77,200,1,
324848,2,28.43,200,1,
324848,3,89.34,200,1,
324897,1,8.75,200,1,
324897,2,8.29,200,1,
324897,3,7.97,200,1,
324997,1,48.89,200,1,
324997,2,9.22,200,1,
324997,3,9.36,200,1,
325009,1,3.38,200,1,
325009,2,3.13,200,1,
325009,3,3.28,200,1,
325049,1,4.41,200,1,
325049,2,4.08,200,1,
325049,3,4.23,200,1,
325292,1,3.74,200,1,
325292,2,3.62,200,1,
325292,3,4.63,200,1,
325328,1,3.38,200,1,
325328,2,3.17,200,1,
325328,3,3.34,200,1,
325349,1,17.41,200,1,
325349,2,28.82,200,1,
325349,3,17.33,200,1,
325370,1,4.16,200,1,
325370,2,4.06,200,1,
325370,3,3.82,200,1,
325453,1,58.71,200,1,
325453,2,20.15,200,1,
325453,3,20.34,200,1,
325468,1,3.59,200,1,
325468,2,3.62,200,1,
325468,3,3.46,200,1,
325553,1,8.43,200,1,
325553,2,42.35,200,1,
325553,3,8.65,200,1,
325649,1,23.2,200,1,
325649,2,65.48,200,1,
325649,3,21.37,200,1,
325715,1,3.93,200,1,
325715,2,3.73,200,1,
325715,3,3.71,200,1,
325758,1,6.42,200,1,
325758,2,6.55,200,1,
325758,3,6.45,200,1,
325808,1,4.13,200,1,
325808,2,4.17,200,1,
325808,3,4.88,200,1,
325819,1,5.88,200,1,
325819,2,5.3,200,1,
325819,3,21.22,200,1,
325934,1,1129.95,200,1,
325934,2,199.67,200,1,
325934,3,193.58,200,1,
325944,1,5.82,200,1,
325944,2,4.7,200,1,
325944,3,4.48,200,1,
325951,1,4.27,200,1,
325951,2,3.85,200,1,
325951,3,4.12,200,1,
326023,1,7.83,200,1,
326023,2,7.54,200,1,
326023,3,33.03,200,1,
326048,1,5.23,200,1,
326048,2,4.88,200,1,
326048,3,4.66,200,1,
326065,1,3.46,200,1,
326065,2,3.36,200,1,
326065,3,3.2,200,1,
326068,1,21.11,200,1,
326068,2,21.46,200,1,
326068,3,49.77,200,1,
326172,1,3.88,200,1,
326172,2,3.63,200,1,
326172,3,3.75,200,1,
326287,1,173.88,200,1,
326287,2,116.67,200,1,
326287,3,122.02,200,1,
326296,1,8.64,200,1,
326296,2,52.24,200,1,
326296,3,7.32,200,1,
326326,1,6.1,200,1,
326326,2,5.88,200,1,
326326,3,5.91,200,1,
326373,1,6.43,200,1,
326373,2,6.41,200,1,
326373,3,6.48,200,1,
326383,1,7.02,200,1,
326383,2,6.82,200,1,
326383,3,6.77,200,1,
326397,1,41.64,200,1,
326397,2,19.51,200,1,
326397,3,19.31,200,1,
326400,1,64.62,200,1,
326400,2,21.97,200,1,
326400,3,21.66,200,1,
326414,1,48.54,200,1,
326414,2,8.65,200,1,
326414,3,6.27,200,1,
326421,1,3.94,200,1,
326421,2,3.91,200,1,
326421,3,3.52,200,1,
326449,1,4.11,200,1,
326449,2,4.1,200,1,
326449,3,4.09,200,1,
326460,1,5.27,200,1,
326460,2,5.36,200,1,
326460,3,5.45,200,1,
326485,1,42.06,200,1,
326485,2,5.14,200,1,
326485,3,5.09,200,1,
326513,1,3.64,200,1,
326513,2,3.7,200,1,
326513,3,3.65,200,1,
326526,1,6.94,200,1,
326526,2,6.83,200,1,
326526,3,6.78,200,1,
326529,1,3.42,200,1,
326529,2,3.27,200,1,
326529,3,3.35,200,1,
326532,1,5.21,200,1,
326532,2,5.01,200,1,
326532,3,5.11,200,1,
326541,1,10.05,200,1,
326541,2,20.54,200,1,
326541,3,10.26,200,1,
326577,1,96.56,200,1,
326577,2,102.33,200,1,
326577,3,100.39,200,1,
326589,1,4.2,200,1,
326589,2,3.78,200,1,
326589,3,3.62,200,1,
326598,1,3.69,200,1,
326598,2,3.64,200,1,
326598,3,3.46,200,1,
326637,1,87.63,200,1,
326637,2,1129.57,200,1,
326637,3,83.67,200,1,
326670,1,83.8,200,1,
326670,2,26.99,200,1,
326670,3,62.41,200,1,
326679,1,13.8,200,1,
326679,2,14.1,200,1,
326679,3,14.38,200,1,
326755,1,55.47,200,1,
326755,2,15.05,200,1,
326755,3,15.94,200,1,
326803,1,70.93,200,1,
326803,2,28.32,200,1,
326803,3,74.4,200,1,
326809,1,4.52,200,1,
326809,2,4.19,200,1,
326809,3,4.48,200,1,
326817,1,32.08,200,1,
326817,2,66.24,200,1,
326817,3,94.09,200,1,
326820,1,14.92,200,1,
326820,2,14.78,200,1,
326820,3,55.12,200,1,
326830,1,4.98,200,1,
326830,2,4.73,200,1,
326830,3,5.28,200,1,
326900,1,5.29,200,1,
326900,2,5.61,200,1,
326900,3,5.77,200,1,
326917,1,5.59,200,1,
326917,2,5.64,200,1,
326917,3,5.59,200,1,
326933,1,5.33,200,1,
326933,2,5.35,200,1,
326933,3,5.11,200,1,
326953,1,5.34,200,1,
326953,2,6.06,200,1,
326953,3,6.05,200,1,
326986,1,4.57,200,1,
326986,2,4.34,200,1,
326986,3,5.36,200,1,
327005,1,4.09,200,1,
327005,2,4.43,200,1,
327005,3,4.0,200,1,
327054,1,3.55,200,1,
327054,2,3.1,200,1,
327054,3,2.97,200,1,
327060,1,16.23,200,1,
327060,2,15.37,200,1,
327060,3,16.28,200,1,
327085,1,42.06,200,1,
327085,2,15.11,200,1,
327085,3,15.22,200,1,
327087,1,6.65,200,1,
327087,2,6.53,200,1,
327087,3,6.51,200,1,
327102,1,42.62,200,1,
327102,2,6.6,200,1,
327102,3,6.7,200,1,
327115,1,5.91,200,1,
327115,2,5.91,200,1,
327115,3,5.82,200,1,
327248,1,19.27,200,1,
327248,2,50.77,200,1,
327248,3,18.83,200,1,
327290,1,5.83,200,1,
327290,2,5.52,200,1,
327290,3,5.74,200,1,
327293,1,59.89,200,1,
327293,2,22.81,200,1,
327293,3,22.89,200,1,
327331,1,4.57,200,1,
327331,2,4.59,200,1,
327331,3,4.57,200,1,
327370,1,4.27,200,1,
327370,2,35.97,200,1,
327370,3,3.86,200,1,
327432,1,305.68,200,1,
327432,2,1362.6,200,1,
327432,3,349.51,200,1,
327486,1,6.51,200,1,
327486,2,6.51,200,1,
327486,3,5.96,200,1,
327508,1,8.75,200,1,
327508,2,9.05,200,1,
327508,3,41.44,200,1,
327559,1,5.34,200,1,
327559,2,4.73,200,1,
327559,3,4.48,200,1,
327592,1,28.77,200,1,
327592,2,65.13,200,1,
327592,3,29.39,200,1,
327666,1,4.02,200,1,
327666,2,3.81,200,1,
327666,3,3.84,200,1,
327694,1,5.18,200,1,
327694,2,4.98,200,1,
327694,3,5.91,200,1,
327750,1,78.59,200,1,
327750,2,98.81,200,1,
327750,3,98.29,200,1,
327801,1,64.03,200,1,
327801,2,29.06,200,1,
327801,3,16.72,200,1,
327805,1,95.6,200,1,
327805,2,148.97,200,1,
327805,3,110.07,200,1,
327809,1,8.98,200,1,
327809,2,8.72,200,1,
327809,3,7.49,200,1,
327810,1,6.74,200,1,
327810,2,5.64,200,1,
327810,3,7.98,200,1,
327819,1,48.04,200,1,
327819,2,27.73,200,1,
327819,3,77.04,200,1,
327820,1,32.59,200,1,
327820,2,69.09,200,1,
327820,3,20.99,200,1,
327834,1,5.83,200,1,
327834,2,6.15,200,1,
327834,3,5.76,200,1,
327842,1,1672.92,200,1,
327842,2,704.17,200,1,
327842,3,599.44,200,1,
327844,1,9.56,200,1,
327844,2,8.48,200,1,
327844,3,6.11,200,1,
327847,1,188.9,200,1,
327847,2,167.85,200,1,
327847,3,114.71,200,1,
327848,1,1520.5,200,1,
327848,2,664.73,200,1,
327848,3,622.01,200,1,
327849,1,180.48,200,1,
327849,2,131.07,200,1,
327849,3,184.94,200,1,
327850,1,1470.81,200,1,
327850,2,345.3,200,1,
327850,3,360.75,200,1,
327851,1,217.93,200,1,
327851,2,215.49,200,1,
327851,3,283.39,200,1,
327852,1,312.54,200,1,
327852,2,1471.83,200,1,
327852,3,311.0,200,1,
327853,1,403.91,200,1,
327853,2,318.93,200,1,
327853,3,392.73,200,1,
327856,1,116.34,200,1,
327856,2,175.59,200,1,
327856,3,184.37,200,1,
327857,1,1384.48,200,1,
327857,2,454.96,200,1,
327857,3,375.47,200,1,
327858,1,524.25,200,1,
327858,2,492.24,200,1,
327858,3,1387.35,200,1,
327859,1,287.64,200,1,
327859,2,314.7,200,1,
327859,3,411.94,200,1,
327860,1,279.96,200,1,
327860,2,201.63,200,1,
327860,3,221.69,200,1,
327861,1,1866.93,200,1,
327861,2,603.67,200,1,
327861,3,527.86,200,1,
327863,1,305.88,200,1,
327863,2,486.64,200,1,
327863,3,1449.66,200,1,
327864,1,955.42,200,1,
327864,2,2303.47,200,1,
327864,3,998.55,200,1,
327865,1,368.37,200,1,
327865,2,316.29,200,1,
327865,3,219.2,200,1,
327867,1,1491.43,200,1,
327867,2,102.46,200,1,
327867,3,169.67,200,1,
327868,1,534.29,200,1,
327868,2,497.81,200,1,
327868,3,505.99,200,1,
327945,1,70.81,200,1,
327945,2,23.47,200,1,
327945,3,64.95,200,1,
327962,1,6.78,200,1,
327962,2,5.99,200,1,
327962,3,5.82,200,1,
328011,1,6.68,200,1,
328011,2,1156.67,200,1,
328011,3,10.57,200,1,
328034,1,15.94,200,1,
328034,2,13.14,200,1,
328034,3,8.43,200,1,
328052,1,9.34,200,1,
328052,2,7.25,200,1,
328052,3,9.49,200,1,
328055,1,4.82,200,1,
328055,2,4.87,200,1,
328055,3,4.32,200,1,
328059,1,16.83,200,1,
328059,2,6.2,200,1,
328059,3,5.8,200,1,
328096,1,5.33,200,1,
328096,2,6.9,200,1,
328096,3,6.28,200,1,
328103,1,6.5,200,1,
328103,2,5.03,200,1,
328103,3,5.22,200,1,
328110,1,4.3,200,1,
328110,2,4.12,200,1,
328110,3,4.14,200,1,
328112,1,8.61,200,1,
328112,2,8.84,200,1,
328112,3,25.22,200,1,
328130,1,6.32,200,1,
328130,2,5.45,200,1,
328130,3,4.95,200,1,
328147,1,6.78,200,1,
328147,2,6.69,200,1,
328147,3,6.89,200,1,
328150,1,6.11,200,1,
328150,2,6.22,200,1,
328150,3,6.01,200,1,
328244,1,10.67,200,1,
328244,2,32.99,200,1,
328244,3,10.74,200,1,
328374,1,14.52,200,1,
328374,2,14.32,200,1,
328374,3,14.39,200,1,
328407,1,6.24,200,1,
328407,2,38.93,200,1,
328407,3,6.26,200,1,
328430,1,4.62,200,1,
328430,2,4.56,200,1,
328430,3,4.71,200,1,
328523,1,4.51,200,1,
328523,2,4.33,200,1,
328523,3,4.54,200,1,
328530,1,3.44,200,1,
328530,2,3.57,200,1,
328530,3,3.57,200,1,
328546,1,3.59,200,1,
328546,2,3.68,200,1,
328546,3,4.1,200,1,
328584,1,4.76,200,1,
328584,2,4.77,200,1,
328584,3,4.73,200,1,
328590,1,30.55,200,1,
328590,2,22.05,200,1,
328590,3,22.36,200,1,
328599,1,4.94,200,1,
328599,2,5.04,200,1,
328599,3,4.99,200,1,
328613,1,40.26,200,1,
328613,2,4.46,200,1,
328613,3,4.51,200,1,
328630,1,127.99,200,1,
328630,2,167.27,200,1,
328630,3,114.11,200,1,
328632,1,285.89,200,1,
328632,2,224.13,200,1,
328632,3,211.36,200,1,
328633,1,1345.7,200,1,
328633,2,338.48,200,1,
328633,3,302.06,200,1,
328634,1,405.44,200,1,
328634,2,383.87,200,1,
328634,3,398.28,200,1,
328635,1,1201.62,200,1,
328635,2,480.85,200,1,
328635,3,432.33,200,1,
328636,1,389.33,200,1,
328636,2,406.74,200,1,
328636,3,1413.75,200,1,
328638,1,284.22,200,1,
328638,2,302.18,200,1,
328638,3,218.78,200,1,
328656,1,52.92,200,1,
328656,2,5.85,200,1,
328656,3,5.43,200,1,
328690,1,3.83,200,1,
328690,2,3.83,200,1,
328690,3,3.58,200,1,
328694,1,4.63,200,1,
328694,2,5.4,200,1,
328694,3,6.46,200,1,
328711,1,10.38,200,1,
328711,2,8.91,200,1,
328711,3,8.63,200,1,
328723,1,6.99,200,1,
328723,2,26.32,200,1,
328723,3,10.45,200,1,
328733,1,6.95,200,1,
328733,2,6.89,200,1,
328733,3,7.2,200,1,
328739,1,10.47,200,1,
328739,2,11.27,200,1,
328739,3,11.18,200,1,
328752,1,8.67,200,1,
328752,2,28.03,200,1,
328752,3,11.54,200,1,
328789,1,42.14,200,1,
328789,2,77.08,200,1,
328789,3,79.5,200,1,
328804,1,12.32,200,1,
328804,2,8.92,200,1,
328804,3,8.47,200,1,
328805,1,11.86,200,1,
328805,2,46.73,200,1,
328805,3,21.16,200,1,
328825,1,202.2,200,1,
328825,2,88.75,200,1,
328825,3,92.66,200,1,
328828,1,15.37,200,1,
328828,2,14.09,200,1,
328828,3,17.48,200,1,
328834,1,49.46,200,1,
