page_id,is_slow,routing_mode,response_time_ms,status_code,success,error
356097,0,round_robin,188.56,200,true,
228412,0,round_robin,186.48,200,true,
1182279,0,round_robin,9.31,200,true,
1172027,0,round_robin,7.58,200,true,
774200,0,round_robin,10.05,200,true,
823504,0,round_robin,9.61,200,true,
871357,0,round_robin,6.77,200,true,
1013272,0,round_robin,11.88,200,true,
843555,0,round_robin,11.56,200,true,
436974,0,round_robin,21.11,200,true,
1184131,0,round_robin,10.13,200,true,
1089900,0,round_robin,10.78,200,true,
941824,0,round_robin,57.64,200,true,
795051,0,round_robin,6.99,200,true,
1147117,0,round_robin,3.84,200,true,
437326,0,round_robin,5.08,200,true,
313668,1,round_robin,155.28,200,true,
945496,0,round_robin,91.63,200,true,
938975,0,round_robin,12.36,200,true,
268684,0,round_robin,9.49,200,true,
980625,0,round_robin,9.27,200,true,
130662,1,round_robin,189.54,200,true,
55862,0,round_robin,59.95,200,true,
1131737,0,round_robin,6.47,200,true,
1162306,0,round_robin,10.76,200,true,
1071867,0,round_robin,398.34,200,true,
5843,0,round_robin,77.26,200,true,
912132,1,round_robin,642.69,200,true,
960714,0,round_robin,110.87,200,true,
856426,0,round_robin,117.59,200,true,
1026990,0,round_robin,11.96,200,true,
115808,1,round_robin,242.30,200,true,
933277,0,round_robin,12.36,200,true,
107184,0,round_robin,9.15,200,true,
783854,0,round_robin,408.12,200,true,
134299,1,round_robin,219.56,200,true,
1158612,0,round_robin,80.84,200,true,
749581,0,round_robin,20.28,200,true,
137639,0,round_robin,14.98,200,true,
12522,0,round_robin,43.79,200,true,
549833,0,round_robin,27.84,200,true,
1249009,0,round_robin,9.00,200,true,
1226837,1,round_robin,329.49,200,true,
128988,0,round_robin,122.40,200,true,
180645,0,round_robin,100.32,200,true,
1044499,0,round_robin,12.61,200,true,
665003,0,round_robin,15.39,200,true,
1142368,0,round_robin,36.14,200,true,
311330,0,round_robin,18.26,200,true,
306558,0,round_robin,10.89,200,true,
231079,0,round_robin,68.09,200,true,
267280,1,round_robin,337.42,200,true,
1144622,1,round_robin,472.19,200,true,
912440,1,round_robin,465.05,200,true,
971903,0,round_robin,18.69,200,true,
432293,0,round_robin,70.81,200,true,
67989,0,round_robin,11.38,200,true,
1026130,0,round_robin,21.61,200,true,
1188701,0,round_robin,14.17,200,true,
252364,1,round_robin,25.75,200,true,
681335,0,round_robin,42.48,200,true,
230109,0,round_robin,112.68,200,true,
1240555,0,round_robin,547.16,200,true,
543857,0,round_robin,70.73,200,true,
1264754,0,round_robin,98.65,200,true,
870080,0,round_robin,68.03,200,true,
841482,0,round_robin,15.46,200,true,
671207,0,round_robin,19.07,200,true,
588178,0,round_robin,12.54,200,true,
613480,0,round_robin,77.74,200,true,
936355,0,round_robin,18.85,200,true,
619771,1,round_robin,14.49,200,true,
457159,0,round_robin,12.44,200,true,
357374,0,round_robin,19.41,200,true,
377260,0,round_robin,54.06,200,true,
123164,0,round_robin,9.40,200,true,
425739,0,round_robin,60.98,200,true,
948269,0,round_robin,60.15,200,true,
838453,0,round_robin,13.96,200,true,
894911,0,round_robin,10.42,200,true,
1119662,1,round_robin,236.94,200,true,
920170,0,round_robin,214.73,200,true,
351624,0,round_robin,176.79,200,true,
431239,0,round_robin,10.91,200,true,
1032217,0,round_robin,9.53,200,true,
400467,0,round_robin,7.83,200,true,
39125,0,round_robin,7.56,200,true,
554211,0,round_robin,27.24,200,true,
135413,0,round_robin,11.00,200,true,
767191,0,round_robin,12.74,200,true,
81142,0,round_robin,10.25,200,true,
1219627,0,round_robin,6.28,200,true,
437964,0,round_robin,9.06,200,true,
548520,0,round_robin,9.40,200,true,
141632,1,round_robin,101.27,200,true,
311656,0,round_robin,16.01,200,true,
124741,0,round_robin,8.05,200,true,
352839,0,round_robin,35.49,200,true,
348304,0,round_robin,6.61,200,true,
85527,0,round_robin,13.34,200,true,
586095,0,round_robin,12.50,200,true,
270307,0,round_robin,20.67,200,true,
561502,0,round_robin,6.75,200,true,
786543,0,round_robin,31.72,200,true,
441973,0,round_robin,3920.46,200,true,
386798,1,round_robin,3965.49,200,true,
1035412,0,round_robin,10.05,200,true,
657010,0,round_robin,12.78,200,true,
102347,0,round_robin,29.00,200,true,
67061,0,round_robin,36.66,200,true,
79875,0,round_robin,6.09,200,true,
398708,0,round_robin,3795.83,200,true,
1064319,0,round_robin,3963.53,200,true,
942997,0,round_robin,10.61,200,true,
301640,0,round_robin,3798.17,200,true,
912705,0,round_robin,82.64,200,true,
1173692,0,round_robin,28.78,200,true,
458968,0,round_robin,11.76,200,true,
601070,0,round_robin,65.31,200,true,
976067,0,round_robin,34.52,200,true,
119790,0,round_robin,23.86,200,true,
400443,0,round_robin,121.20,200,true,
705057,0,round_robin,128.00,200,true,
643178,0,round_robin,60.91,200,true,
739963,0,round_robin,9.73,200,true,
1244627,0,round_robin,9.09,200,true,
799789,1,round_robin,144.64,200,true,
19761,0,round_robin,117.46,200,true,
324461,1,round_robin,46.71,200,true,
920281,1,round_robin,342.08,200,true,
822555,0,round_robin,12.77,200,true,
7447,0,round_robin,33.71,200,true,
759192,0,round_robin,5975.56,200,true,
808326,1,round_robin,6551.31,200,true,
86481,0,round_robin,15.49,200,true,
860705,0,round_robin,9.29,200,true,
706427,1,round_robin,3100.36,200,true,
945079,1,round_robin,2975.11,200,true,
1067485,0,round_robin,2840.87,200,true,
243545,0,round_robin,3058.05,200,true,
149715,0,round_robin,6157.41,200,true,
1247905,0,round_robin,2434.97,200,true,
1119636,0,round_robin,12.22,200,true,
1217804,1,round_robin,389.08,200,true,
542148,0,round_robin,64.73,200,true,
839765,0,round_robin,65.46,200,true,
539251,0,round_robin,11.06,200,true,
1094308,0,round_robin,13.87,200,true,
67763,0,round_robin,96.49,200,true,
616070,0,round_robin,29.39,200,true,
938902,0,round_robin,146.89,200,true,
235668,0,round_robin,62.54,200,true,
1086691,1,round_robin,107.47,200,true,
244835,1,round_robin,26.30,200,true,
152299,0,round_robin,8.57,200,true,
113018,1,round_robin,331.06,200,true,
143777,0,round_robin,257.30,200,true,
181520,0,round_robin,170.76,200,true,
718954,0,round_robin,17.17,200,true,
1174822,0,round_robin,20.65,200,true,
945292,0,round_robin,13.18,200,true,
1183696,0,round_robin,58.53,200,true,
969283,0,round_robin,7.39,200,true,
334460,0,round_robin,12.56,200,true,
915191,1,round_robin,1357.24,200,true,
921159,1,round_robin,6362.52,200,true,
598058,0,round_robin,8.19,200,true,
75954,0,round_robin,5.15,200,true,
366200,1,round_robin,117.35,200,true,
1227313,0,round_robin,9.11,200,true,
1213683,0,round_robin,9.82,200,true,
623898,0,round_robin,7.49,200,true,
112803,0,round_robin,1888.86,200,true,
576829,1,round_robin,1742.77,200,true,
747440,0,round_robin,1378.60,200,true,
1142283,1,round_robin,1466.19,200,true,
48005,0,round_robin,1819.55,200,true,
1192983,0,round_robin,7139.60,200,true,
364138,1,round_robin,1899.86,200,true,
428068,0,round_robin,1494.92,200,true,
321088,0,round_robin,14.68,200,true,
506418,0,round_robin,20.15,200,true,
373444,1,round_robin,32.36,200,true,
1133109,0,round_robin,33.31,200,true,
163343,0,round_robin,33.60,200,true,
826932,0,round_robin,45.83,200,true,
890615,0,round_robin,17.08,200,true,
944952,0,round_robin,23.73,200,true,
985257,0,round_robin,26.02,200,true,
807068,0,round_robin,920.82,200,true,
918842,0,round_robin,790.36,200,true,
1213123,0,round_robin,16.01,200,true,
1154687,1,round_robin,202.52,200,true,
136172,1,round_robin,208.34,200,true,
282608,0,round_robin,236.49,200,true,
826364,1,round_robin,170.92,200,true,
857902,0,round_robin,16.01,200,true,
377065,0,round_robin,64.41,200,true,
73565,0,round_robin,7.49,200,true,
911017,1,round_robin,308.06,200,true,
745459,0,round_robin,498.89,200,true,
808918,1,round_robin,527.07,200,true,
275716,0,round_robin,567.08,200,true,
159954,0,round_robin,560.42,200,true,
18029,0,round_robin,325.98,200,true,
777541,0,round_robin,481.02,200,true,
96828,0,round_robin,202.64,200,true,
357040,0,round_robin,32.14,200,true,
107571,0,round_robin,38.77,200,true,
934152,0,round_robin,26.61,200,true,
1155736,1,round_robin,316.54,200,true,
359946,0,round_robin,37.60,200,true,
512895,1,round_robin,512.46,200,true,
336695,0,round_robin,449.40,200,true,
895170,0,round_robin,162.34,200,true,
70879,0,round_robin,13.67,200,true,
141317,0,round_robin,194.65,200,true,
1166143,0,round_robin,67.16,200,true,
9068,0,round_robin,182.90,200,true,
1025926,0,round_robin,9.16,200,true,
737204,0,round_robin,14.12,200,true,
305075,1,round_robin,85.54,200,true,
82440,1,round_robin,307.78,200,true,
347770,0,round_robin,341.55,200,true,
771660,0,round_robin,257.19,200,true,
353013,0,round_robin,77.70,200,true,
298031,0,round_robin,6.15,200,true,
892105,1,round_robin,492.98,200,true,
404999,0,round_robin,179.06,200,true,
274393,0,round_robin,8.44,200,true,
545434,0,round_robin,7.57,200,true,
242675,0,round_robin,428.26,200,true,
979278,0,round_robin,374.44,200,true,
85280,0,round_robin,265.27,200,true,
459298,0,round_robin,513.86,200,true,
856405,0,round_robin,11.61,200,true,
841762,0,round_robin,33.16,200,true,
113810,1,round_robin,477.99,200,true,
173400,0,round_robin,8.05,200,true,
228140,0,round_robin,7.52,200,true,
107865,1,round_robin,306.82,200,true,
864750,0,round_robin,14.22,200,true,
1054532,0,round_robin,10.05,200,true,
945265,1,round_robin,1078.35,200,true,
536385,0,round_robin,1092.83,200,true,
919512,1,round_robin,1051.78,200,true,
1067661,0,round_robin,8.97,200,true,
788152,0,round_robin,8.06,200,true,
965024,0,round_robin,25.21,200,true,
89832,0,round_robin,14.16,200,true,
450102,0,round_robin,8.35,200,true,
99194,0,round_robin,14.49,200,true,
130631,0,round_robin,29.54,200,true,
1058383,1,round_robin,255.21,200,true,
967995,0,round_robin,9.91,200,true,
180975,1,round_robin,2039.12,200,true,
185739,1,round_robin,1923.52,200,true,
388474,0,round_robin,1726.09,200,true,
299117,0,round_robin,1859.34,200,true,
626730,0,round_robin,10.98,200,true,
259105,0,round_robin,10.11,200,true,
116327,0,round_robin,9.23,200,true,
1016599,0,round_robin,18.31,200,true,
318721,1,round_robin,83.78,200,true,
141595,1,round_robin,69.22,200,true,
790288,0,round_robin,5.36,200,true,
1224996,0,round_robin,16.41,200,true,
995201,1,round_robin,1900.49,200,true,
279394,0,round_robin,1942.25,200,true,
606539,0,round_robin,7.10,200,true,
414512,1,round_robin,33.13,200,true,
825430,1,round_robin,356.07,200,true,
907865,0,round_robin,172.49,200,true,
