page_id,is_slow,routing_mode,response_time_ms,status_code,success,error
1037235,0,neuroroute,3530.34,200,true,
1058388,0,neuroroute,2704.08,200,true,
718058,0,neuroroute,703.26,200,true,
409746,0,neuroroute,2722.15,200,true,
29192,0,neuroroute,3719.43,200,true,
737308,0,neuroroute,1814.08,200,true,
838555,0,neuroroute,1814.43,200,true,
256895,1,neuroroute,819.12,200,true,
56416,1,neuroroute,289.27,200,true,
849527,0,neuroroute,133.43,200,true,
425426,0,neuroroute,191.17,200,true,
116892,0,neuroroute,212.73,200,true,
658933,0,neuroroute,308.66,200,true,
746973,0,neuroroute,298.64,200,true,
40474,1,neuroroute,296.76,200,true,
381746,0,neuroroute,303.84,200,true,
874093,0,neuroroute,298.06,200,true,
115977,1,neuroroute,387.24,200,true,
894291,0,neuroroute,313.38,200,true,
838640,0,neuroroute,315.14,200,true,
844009,0,neuroroute,401.40,200,true,
1134156,0,neuroroute,399.58,200,true,
173042,0,neuroroute,381.64,200,true,
1117741,0,neuroroute,395.88,200,true,
893708,0,neuroroute,394.45,200,true,
869506,0,neuroroute,395.32,200,true,
185,0,neuroroute,517.31,200,true,
204169,1,neuroroute,413.64,200,true,
109066,0,neuroroute,397.41,200,true,
1145452,0,neuroroute,403.25,200,true,
1090275,0,neuroroute,399.04,200,true,
1230987,0,neuroroute,497.97,200,true,
1163370,0,neuroroute,399.76,200,true,
700073,0,neuroroute,392.72,200,true,
567830,0,neuroroute,396.15,200,true,
1093250,0,neuroroute,395.64,200,true,
713244,0,neuroroute,374.36,200,true,
421254,0,neuroroute,376.65,200,true,
926948,0,neuroroute,385.72,200,true,
727598,0,neuroroute,391.69,200,true,
9181,1,neuroroute,392.80,200,true,
118592,0,neuroroute,295.73,200,true,
42695,0,neuroroute,403.14,200,true,
214837,0,neuroroute,402.08,200,true,
952980,0,neuroroute,405.30,200,true,
915476,1,neuroroute,494.72,200,true,
356343,0,neuroroute,333.96,200,true,
193281,0,neuroroute,333.26,200,true,
8042,0,neuroroute,399.08,200,true,
970249,0,neuroroute,417.19,200,true,
889406,0,neuroroute,420.47,200,true,
594961,0,neuroroute,412.31,200,true,
154774,0,neuroroute,293.70,200,true,
243847,0,neuroroute,296.38,200,true,
567618,0,neuroroute,298.88,200,true,
67580,0,neuroroute,284.19,200,true,
73209,1,neuroroute,426.00,200,true,
798739,0,neuroroute,393.64,200,true,
1077034,0,neuroroute,287.32,200,true,
171309,0,neuroroute,289.43,200,true,
983321,0,neuroroute,290.84,200,true,
756843,0,neuroroute,307.14,200,true,
30423,0,neuroroute,310.08,200,true,
1125044,0,neuroroute,335.17,200,true,
237016,0,neuroroute,367.32,200,true,
1200386,0,neuroroute,498.99,200,true,
219976,1,neuroroute,482.17,200,true,
853705,0,neuroroute,395.55,200,true,
357656,0,neuroroute,321.55,200,true,
87786,0,neuroroute,325.64,200,true,
1242334,0,neuroroute,323.73,200,true,
601311,0,neuroroute,390.30,200,true,
1197442,0,neuroroute,364.76,200,true,
919092,0,neuroroute,286.78,200,true,
763965,0,neuroroute,410.04,200,true,
1155672,1,neuroroute,601.33,200,true,
584325,0,neuroroute,389.74,200,true,
293572,1,neuroroute,414.60,200,true,
85108,0,neuroroute,387.05,200,true,
1064723,0,neuroroute,465.59,200,true,
12749,0,neuroroute,400.18,200,true,
1253792,0,neuroroute,466.37,200,true,
109635,0,neuroroute,317.15,200,true,
685163,0,neuroroute,316.20,200,true,
480271,0,neuroroute,214.61,200,true,
499932,0,neuroroute,214.31,200,true,
336676,0,neuroroute,291.63,200,true,
897580,0,neuroroute,393.63,200,true,
512223,0,neuroroute,473.85,200,true,
1075868,0,neuroroute,415.62,200,true,
691977,0,neuroroute,416.25,200,true,
978326,0,neuroroute,484.90,200,true,
37369,1,neuroroute,506.21,200,true,
985745,0,neuroroute,403.88,200,true,
125812,0,neuroroute,404.61,200,true,
1031485,0,neuroroute,410.28,200,true,
120150,0,neuroroute,377.46,200,true,
2115,0,neuroroute,373.78,200,true,
297598,1,neuroroute,661.42,200,true,
465854,0,neuroroute,397.59,200,true,
816239,0,neuroroute,387.05,200,true,
1238675,0,neuroroute,476.56,200,true,
90255,0,neuroroute,388.10,200,true,
86062,0,neuroroute,406.56,200,true,
656316,0,neuroroute,385.65,200,true,
878793,0,neuroroute,368.53,200,true,
681224,0,neuroroute,314.26,200,true,
565624,0,neuroroute,313.99,200,true,
9959,1,neuroroute,412.15,200,true,
587313,0,neuroroute,437.30,200,true,
906615,0,neuroroute,336.34,200,true,
1135440,0,neuroroute,340.06,200,true,
658840,1,neuroroute,418.24,200,true,
930385,0,neuroroute,346.51,200,true,
833496,0,neuroroute,508.60,200,true,
1114054,1,neuroroute,492.61,200,true,
358450,1,neuroroute,412.56,200,true,
746543,0,neuroroute,415.18,200,true,
545967,0,neuroroute,416.73,200,true,
15211,1,neuroroute,389.89,200,true,
131565,0,neuroroute,386.37,200,true,
747866,0,neuroroute,351.61,200,true,
31843,0,neuroroute,355.72,200,true,
301926,0,neuroroute,290.25,200,true,
1020614,0,neuroroute,378.15,200,true,
52452,0,neuroroute,311.08,200,true,
7583,0,neuroroute,314.24,200,true,
869673,0,neuroroute,282.31,200,true,
721060,0,neuroroute,281.30,200,true,
268625,0,neuroroute,303.58,200,true,
861116,0,neuroroute,320.13,200,true,
803508,0,neuroroute,319.78,200,true,
1103150,0,neuroroute,320.13,200,true,
912104,1,neuroroute,880.45,200,true,
1245025,0,neuroroute,365.49,200,true,
1262880,1,neuroroute,679.91,200,true,
619839,0,neuroroute,366.30,200,true,
258804,1,neuroroute,408.63,200,true,
946577,0,neuroroute,395.42,200,true,
121031,0,neuroroute,419.46,200,true,
1028983,0,neuroroute,398.46,200,true,
829619,0,neuroroute,392.51,200,true,
1230547,1,neuroroute,598.93,200,true,
183954,0,neuroroute,392.82,200,true,
408514,0,neuroroute,324.97,200,true,
1197791,1,neuroroute,590.10,200,true,
696829,0,neuroroute,377.34,200,true,
881753,1,neuroroute,479.01,200,true,
10059,1,neuroroute,592.38,200,true,
15977,0,neuroroute,318.88,200,true,
3905,0,neuroroute,321.20,200,true,
141652,0,neuroroute,320.29,200,true,
594563,0,neuroroute,481.27,200,true,
1155230,1,neuroroute,594.33,200,true,
421440,0,neuroroute,306.19,200,true,
48213,0,neuroroute,300.86,200,true,
841365,0,neuroroute,303.67,200,true,
459230,1,neuroroute,709.64,200,true,
134299,1,neuroroute,396.38,200,true,
255996,0,neuroroute,366.47,200,true,
961478,0,neuroroute,367.43,200,true,
134763,0,neuroroute,326.41,200,true,
805218,1,neuroroute,585.64,200,true,
127148,1,neuroroute,316.02,200,true,
499406,0,neuroroute,316.03,200,true,
1051058,0,neuroroute,241.08,200,true,
